Facility Name,Charge Description,CPT/HCPCS,Price,Min,Max,Aetna,Aetna Medicare Advantage,BCBS,Blue Home,Cash Discount,Cigna,First Health,Humana,Humana Medicare Advantage,MedCost PPO,MedCost Ultra,Tricare,United Healthcare,United Healthcare Medicare Advantage,WellCare Medicare Advantage
"Caldwell UNC Health Care","HC AUTO SUSCEPTIBILITY-GRAM NEG","87186","$19.00","$5.36","$15.20","$11.78","$8.82","$7.20","$5.36","$11.40","$7.66","$13.49","$15.20","$9.00","$11.51","$8.17","$7.35","$10.26","$8.69","$8.82"
"Caldwell UNC Health Care","HC AUTO SUSCEPTIBILITY-GRAM POS","87186","$19.00","$5.36","$15.20","$11.78","$8.82","$7.20","$5.36","$11.40","$7.66","$13.49","$15.20","$9.00","$11.51","$8.17","$7.35","$10.26","$8.69","$8.82"
"Caldwell UNC Health Care","HC AUTO SUSCEP-STREP PNEUMO","87186","$19.00","$5.36","$15.20","$11.78","$8.82","$7.20","$5.36","$11.40","$7.66","$13.49","$15.20","$9.00","$11.51","$8.17","$7.35","$10.26","$8.69","$8.82"
"Caldwell UNC Health Care","HC YEAST SUSCEPTIBILITY","87186","$21.00","$5.92","$16.80","$13.02","$8.82","$7.96","$5.92","$12.60","$7.66","$14.91","$16.80","$9.00","$12.73","$9.03","$7.35","$11.34","$8.69","$8.82"
"Caldwell UNC Health Care","HC TB SUSCEPTIBILITY","87190","$64.00","$5.01","$51.20","$39.68","$7.46","$24.26","$18.04","$38.40","$5.01","$45.44","$51.20","$7.60","$38.78","$27.52","$6.21","$34.56","$7.35","$7.46"
"Caldwell UNC Health Care","HC EOSINOPHIL, URINE","87205","$60.00","$3.63","$48.00","$37.20","$4.36","$22.74","$16.91","$36.00","$3.78","$42.60","$48.00","$4.44","$36.36","$25.80","$3.63","$32.40","$4.29","$4.36"
"Caldwell UNC Health Care","HC GRAM STAIN","87205","$60.00","$3.63","$48.00","$37.20","$4.36","$22.74","$16.91","$36.00","$3.78","$42.60","$48.00","$4.44","$36.36","$25.80","$3.63","$32.40","$4.29","$4.36"
"Caldwell UNC Health Care","HC STAIN BACTERIAL VAGINOSIS YST","87205","$22.00","$3.63","$17.60","$13.64","$4.36","$8.34","$6.20","$13.20","$3.78","$15.62","$17.60","$4.44","$13.33","$9.46","$3.63","$11.88","$4.29","$4.36"
"Caldwell UNC Health Care","HC TB (AFB) SMEAR","87206","$69.00","$4.58","$55.20","$42.78","$5.50","$26.15","$19.45","$41.40","$4.76","$48.99","$55.20","$5.61","$41.81","$29.67","$4.58","$37.26","$5.42","$5.50"
"Caldwell UNC Health Care","HC FUNGAL EXAM, DIRECT","87206","$69.00","$4.58","$55.20","$42.78","$5.50","$26.15","$19.45","$41.40","$4.76","$48.99","$55.20","$5.61","$41.81","$29.67","$4.58","$37.26","$5.42","$5.50"
"Caldwell UNC Health Care","HC BLOOD SMEAR FOR MALARIA","87207","$37.00","$5.09","$29.60","$22.94","$6.11","$14.02","$10.43","$22.20","$5.30","$26.27","$29.60","$6.23","$22.42","$15.91","$5.09","$19.98","$6.02","$6.11"
"Caldwell UNC Health Care","HC TRICHROME STAIN","87209","$100.00","$15.28","$80.00","$62.00","$18.34","$37.90","$28.19","$60.00","$15.92","$71.00","$80.00","$18.70","$60.60","$43.00","$15.28","$54.00","$18.07","$18.34"
"Caldwell UNC Health Care","HC WET PREP","87210","$151.00","$3.78","$120.80","$93.62","$5.94","$57.23","$42.57","$90.60","$3.78","$107.21","$120.80","$6.05","$91.51","$64.93","$4.95","$81.54","$5.85","$5.94"
"Caldwell UNC Health Care","HC VIRAL CULTURE HSV ONLY","87252","$47.00","$13.25","$37.60","$29.14","$26.59","$17.81","$13.25","$28.20","$23.08","$33.37","$37.60","$27.11","$28.48","$20.21","$22.16","$25.38","$26.20","$26.59"
"Caldwell UNC Health Care","HC HSV CULTURE AND TYPING","87255","$56.00","$15.79","$44.80","$34.72","$34.54","$21.22","$15.79","$33.60","$29.98","$39.76","$44.80","$35.21","$33.94","$24.08","$28.78","$30.24","$34.03","$34.54"
"Caldwell UNC Health Care","HC PARASITE SCRN CRYPTOSPORIDIUM","87272","$119.00","$10.18","$95.20","$73.78","$12.22","$45.10","$33.55","$71.40","$10.61","$84.49","$95.20","$12.46","$72.11","$51.17","$10.18","$64.26","$12.04","$12.22"
"Caldwell UNC Health Care","HC GALACTOMANNAN","87305","$31.00","$8.74","$24.80","$19.22","$12.22","$11.75","$8.74","$18.60","$10.61","$22.01","$24.80","$12.46","$18.79","$13.33","$10.18","$16.74","$12.04","$12.22"
"Caldwell UNC Health Care","HC C DIFF TOXINS","87324","$49.00","$10.18","$39.20","$30.38","$12.22","$18.57","$13.81","$29.40","$10.61","$34.79","$39.20","$12.46","$29.69","$21.07","$10.18","$26.46","$12.04","$12.22"
"Caldwell UNC Health Care","HC CRYPTOSPORIDIUM BY DIRECT ANTIGE","87328","$82.00","$10.61","$65.60","$50.84","$14.10","$31.08","$23.12","$49.20","$10.61","$58.22","$65.60","$14.37","$49.69","$35.26","$11.75","$44.28","$13.89","$14.10"
"Caldwell UNC Health Care","HC GIARDIA DIRECT ANTIGEN","87329","$118.00","$10.18","$94.40","$73.16","$12.22","$44.72","$33.26","$70.80","$10.61","$83.78","$94.40","$12.46","$71.51","$50.74","$10.18","$63.72","$12.04","$12.22"
"Caldwell UNC Health Care","HC DIAGNOSTIC HIV AG AB COMBO","87389","$42.00","$11.84","$33.60","$26.04","$24.56","$15.92","$11.84","$25.20","$21.32","$29.82","$33.60","$25.04","$25.45","$18.06","$20.47","$22.68","$24.20","$24.56"
"Caldwell UNC Health Care","HC INFLUENZA A OR B ANTIGEN","87400","$51.00","$10.61","$40.80","$31.62","$14.41","$19.33","$14.38","$30.60","$10.61","$36.21","$40.80","$14.70","$30.91","$21.93","$12.01","$27.54","$14.20","$14.41"
"Caldwell UNC Health Care","HC ROTAVIRUS DIRECT ANTIGEN","87425","$32.00","$9.02","$25.60","$19.84","$12.22","$12.13","$9.02","$19.20","$10.61","$22.72","$25.60","$12.46","$19.39","$13.76","$10.18","$17.28","$12.04","$12.22"
"Caldwell UNC Health Care","HC LEGIONELLA URINARY ANTIGEN","87449","$55.00","$10.18","$44.00","$34.10","$12.22","$20.85","$15.50","$33.00","$10.61","$39.05","$44.00","$12.46","$33.33","$23.65","$10.18","$29.70","$12.04","$12.22"
"Caldwell UNC Health Care","HC C DIFFICILE ANTIGEN","87449","$49.00","$10.18","$39.20","$30.38","$12.22","$18.57","$13.81","$29.40","$10.61","$34.79","$39.20","$12.46","$29.69","$21.07","$10.18","$26.46","$12.04","$12.22"
"Caldwell UNC Health Care","HC CHLAMYDOPHILA PNEUMONIAE PCR","87486","$77.00","$21.71","$61.60","$47.74","$35.79","$29.18","$21.71","$46.20","$31.07","$54.67","$61.60","$36.49","$46.66","$33.11","$29.83","$41.58","$35.27","$35.79"
"Caldwell UNC Health Care","HC C. DIFFICILE BY PCR","87493","$110.00","$31.01","$88.00","$68.20","$38.02","$41.69","$31.01","$66.00","$31.07","$78.10","$88.00","$38.76","$66.66","$47.30","$31.68","$59.40","$37.46","$38.02"
"Caldwell UNC Health Care","HC CMV PCR QUAL NOT BLOOD","87496","$88.00","$24.81","$70.40","$54.56","$35.79","$33.35","$24.81","$52.80","$31.07","$62.48","$70.40","$36.49","$53.33","$37.84","$29.83","$47.52","$35.27","$35.79"
"Caldwell UNC Health Care","HC CMV VIRAL LOAD,QUANTITATIVE","87497","$148.00","$36.41","$118.40","$91.76","$43.70","$56.09","$41.72","$88.80","$37.93","$105.08","$118.40","$44.55","$89.69","$63.64","$36.41","$79.92","$43.05","$43.70"
"Caldwell UNC Health Care","HC ENTEROVIRUS PCR","87498","$88.00","$24.81","$70.40","$54.56","$35.79","$33.35","$24.81","$52.80","$31.07","$62.48","$70.40","$36.49","$53.33","$37.84","$29.83","$47.52","$35.27","$35.79"
"Caldwell UNC Health Care","HC HBV DNA PCR QUANT","87517","$90.00","$25.37","$72.00","$55.80","$43.70","$34.11","$25.37","$54.00","$37.93","$63.90","$72.00","$44.55","$54.54","$38.70","$36.41","$48.60","$43.05","$43.70"
"Caldwell UNC Health Care","HC HSV 1/2 PCR","87529","$182.00","$29.83","$145.60","$112.84","$35.79","$68.98","$51.31","$109.20","$31.07","$129.22","$145.60","$36.49","$110.29","$78.26","$29.83","$98.28","$35.27","$35.79"
"Caldwell UNC Health Care","HC HIV, RNA (PCR)","87536","$191.00","$53.84","$152.80","$118.42","$86.80","$72.39","$53.84","$114.60","$75.35","$135.61","$152.80","$88.50","$115.75","$82.13","$72.34","$103.14","$85.53","$86.80"
"Caldwell UNC Health Care","HC TB PCR","87556","$570.00","$31.07","$456.00","$353.40","$42.51","$216.03","$160.68","$342.00","$31.07","$404.70","$456.00","$43.35","$345.42","$245.10","$35.43","$307.80","$41.89","$42.51"
"Caldwell UNC Health Care","HC HPV DNA AMP PROBE HIGH RISK","87624","$267.00","$29.83","$213.60","$165.54","$35.79","$101.19","$75.27","$160.20","$31.07","$189.57","$213.60","$36.49","$161.80","$114.81","$29.83","$144.18","$35.27","$35.79"
"Caldwell UNC Health Care","HC RESPIRATORY PATHOGEN PANEL","0100U","$1,440.00","$405.94","$1,152.00","$892.80","$0.00","$545.76","$405.94","$864.00","$931.68","$1,022.40","$1,152.00","$0.00","$872.64","$619.20","$0.00","$777.60","$0.00","$0.00"
"Caldwell UNC Health Care","HC VZV PCR","87798","$86.00","$24.24","$68.80","$53.32","$35.79","$32.59","$24.24","$51.60","$31.07","$61.06","$68.80","$36.49","$52.12","$36.98","$29.83","$46.44","$35.27","$35.79"
"Caldwell UNC Health Care","HC ADENOVIRUS PCR","87798","$22.00","$6.20","$22.00","$13.64","$22.00","$8.34","$6.20","$13.20","$22.00","$15.62","$17.60","$22.00","$13.33","$9.46","$15.40","$11.88","$22.00","$22.00"
"Caldwell UNC Health Care","HC TOXOPLASMA PCR","87798","$100.00","$28.19","$80.00","$62.00","$35.79","$37.90","$28.19","$60.00","$31.07","$71.00","$80.00","$36.49","$60.60","$43.00","$29.83","$54.00","$35.27","$35.79"
"Caldwell UNC Health Care","HC TRICHOMONAS PCR","87661","$101.00","$28.47","$80.80","$62.62","$35.79","$38.28","$28.47","$60.60","$31.07","$71.71","$80.80","$36.49","$61.21","$43.43","$29.83","$54.54","$35.27","$35.79"
"Caldwell UNC Health Care","HC HHV 8 PCR","87799","$106.00","$29.88","$84.80","$65.72","$43.70","$40.17","$29.88","$63.60","$37.93","$75.26","$84.80","$44.55","$64.24","$45.58","$36.41","$57.24","$43.05","$43.70"
"Caldwell UNC Health Care","HC MULTI ORGANISIMS, DNA DIRECT PRO","87800","$169.00","$35.52","$135.20","$104.78","$44.54","$64.05","$47.64","$101.40","$35.52","$119.99","$135.20","$45.42","$102.41","$72.67","$37.12","$91.26","$43.89","$44.54"
"Caldwell UNC Health Care","HC GI PCR PANEL","87506","$117.00","$32.98","$117.00","$72.54","$117.00","$44.34","$32.98","$70.20","$117.00","$83.07","$93.60","$117.00","$70.90","$50.31","$81.90","$63.18","$117.00","$117.00"
"Caldwell UNC Health Care","HC TRICHOMONAS DETECTION","87808","$39.00","$10.61","$31.20","$24.18","$15.60","$14.78","$10.99","$23.40","$10.61","$27.69","$31.20","$15.90","$23.63","$16.77","$13.00","$21.06","$15.37","$15.60"
"Caldwell UNC Health Care","HC GROUP A STREP RAPID","87880","$102.00","$10.61","$81.60","$63.24","$16.86","$38.66","$28.75","$61.20","$10.61","$72.42","$81.60","$17.19","$61.81","$43.86","$14.05","$55.08","$16.61","$16.86"
"Caldwell UNC Health Care","HC CAMPYLOBACTER ANTIGEN DETECTION","87899","$93.00","$10.61","$74.40","$57.66","$16.39","$35.25","$26.22","$55.80","$10.61","$66.03","$74.40","$16.71","$56.36","$39.99","$13.66","$50.22","$16.15","$16.39"
"Caldwell UNC Health Care","HC SHIGA TOXIN E COLI EIA ST1","87899","$93.00","$10.61","$74.40","$57.66","$16.39","$35.25","$26.22","$55.80","$10.61","$66.03","$74.40","$16.71","$56.36","$39.99","$13.66","$50.22","$16.15","$16.39"
"Caldwell UNC Health Care","HC SHIGA TOXIN E COLI EIA ST2","87899","$93.00","$10.61","$74.40","$57.66","$16.39","$35.25","$26.22","$55.80","$10.61","$66.03","$74.40","$16.71","$56.36","$39.99","$13.66","$50.22","$16.15","$16.39"
"Caldwell UNC Health Care","HC HCV GENOTYPING","87902","$172.00","$48.49","$172.00","$106.64","$172.00","$65.19","$48.49","$103.20","$172.00","$122.12","$137.60","$172.00","$104.23","$73.96","$120.40","$92.88","$172.00","$172.00"
"Caldwell UNC Health Care","HC URINALYSIS W/MICROSCOPIC","81001","$165.00","$2.69","$132.00","$102.30","$3.23","$62.54","$46.51","$99.00","$2.81","$117.15","$132.00","$3.30","$99.99","$70.95","$2.69","$89.10","$3.19","$3.23"
"Caldwell UNC Health Care","HC URINALYSIS","81001","$132.00","$2.69","$105.60","$81.84","$3.23","$50.03","$37.21","$79.20","$2.81","$93.72","$105.60","$3.30","$79.99","$56.76","$2.69","$71.28","$3.19","$3.23"
"Caldwell UNC Health Care","HC UA OR COMPONENT WO MICROSCOPIC MANUAL (DIPSTICK)","81002","$60.00","$2.26","$48.00","$37.20","$3.55","$22.74","$16.91","$36.00","$2.26","$42.60","$48.00","$3.62","$36.36","$25.80","$2.96","$32.40","$3.50","$3.55"
"Caldwell UNC Health Care","HC SPECIFIC GRAVITY","81002","$60.00","$2.26","$48.00","$37.20","$3.55","$22.74","$16.91","$36.00","$2.26","$42.60","$48.00","$3.62","$36.36","$25.80","$2.96","$32.40","$3.50","$3.55"
"Caldwell UNC Health Care","HC STOOL REDUCING SUBSTANCES","81005","$4.00","$1.13","$3.20","$2.48","$2.21","$1.52","$1.13","$2.40","$1.92","$2.84","$3.20","$2.26","$2.42","$1.72","$1.84","$2.16","$2.18","$2.21"
"Caldwell UNC Health Care","HC URINE PREGNANCY QUALITATIVE","81025","$115.00","$5.60","$92.00","$71.30","$8.78","$43.59","$32.42","$69.00","$5.60","$81.65","$92.00","$8.95","$69.69","$49.45","$7.32","$62.10","$8.65","$8.78"
"Caldwell UNC Health Care","HC COMPAT TESTING-ANTIGLOBULIN TECH","86922","$267.00","$23.51","$213.60","$165.54","$135.76","$101.19","$75.27","$160.20","$23.51","$189.57","$213.60","$138.42","$161.80","$114.81","$113.13","$144.18","$133.76","$135.76"
"Caldwell UNC Health Care","HC FLUID CELL COUNT W/DIFF","89051","$164.00","$4.76","$131.20","$101.68","$5.71","$62.16","$46.23","$98.40","$4.88","$116.44","$131.20","$5.82","$99.38","$70.52","$4.76","$88.56","$5.63","$5.71"
"Caldwell UNC Health Care","HC CRYSTAL IDENTIFICATION TISSUE OR BODY FLUID","89060","$94.00","$6.23","$75.20","$58.28","$7.48","$35.63","$26.50","$56.40","$6.34","$66.74","$75.20","$7.62","$56.96","$40.42","$6.23","$50.76","$7.37","$7.48"
"Caldwell UNC Health Care","HC SMEAR FOR EOSINS","89190","$8.00","$2.26","$6.40","$4.96","$5.91","$3.03","$2.26","$4.80","$4.21","$5.68","$6.40","$6.02","$4.85","$3.44","$4.92","$4.32","$5.82","$5.91"
"Caldwell UNC Health Care","HC CYP2D6 GENE ANALYSIS COMMON VARIANTS","81226","$1,185.00","$293.09","$948.00","$734.70","$459.93","$449.12","$334.05","$711.00","$293.09","$841.35","$948.00","$468.95","$718.11","$509.55","$383.27","$639.90","$453.16","$459.93"
"Caldwell UNC Health Care","HC REFLEX SPEC COAG INTERP","85390","$31.00","$4.58","$24.80","$19.22","$15.79","$11.75","$8.74","$18.60","$4.58","$22.01","$24.80","$16.10","$18.79","$13.33","$13.16","$16.74","$15.56","$15.79"
"Caldwell UNC Health Care","HC COLLECTION FEE (DRUG SCREENS)","36415","$9.00","$1.95","$7.20","$5.58","$3.06","$0.00","$0.00","$5.40","$1.95","$6.39","$7.20","$3.12","$5.45","$3.87","$2.55","$4.86","$3.02","$3.06"
"Caldwell UNC Health Care","HC CYCLOSPORINE","80158","$29.00","$8.18","$23.20","$17.98","$18.41","$10.99","$8.18","$17.40","$15.98","$20.59","$23.20","$18.77","$17.57","$12.47","$15.34","$15.66","$18.14","$18.41"
"Caldwell UNC Health Care","HC CYCLOSPORINE LC MS","80158","$29.00","$8.18","$23.20","$17.98","$18.41","$10.99","$8.18","$17.40","$15.98","$20.59","$23.20","$18.77","$17.57","$12.47","$15.34","$15.66","$18.14","$18.41"
"Caldwell UNC Health Care","HC ESTRIOL","82677","$39.00","$10.99","$31.20","$24.18","$24.66","$14.78","$10.99","$23.40","$21.41","$27.69","$31.20","$25.15","$23.63","$16.77","$20.55","$21.06","$24.30","$24.66"
"Caldwell UNC Health Care","HC HEAVY METAL SCREEN","83015","$123.00","$16.67","$98.40","$76.26","$21.36","$46.62","$34.67","$73.80","$16.67","$87.33","$98.40","$21.78","$74.54","$52.89","$17.80","$66.42","$21.04","$21.36"
"Caldwell UNC Health Care","HC ANTI HAV IGG","86708","$36.00","$10.15","$28.80","$22.32","$12.64","$13.64","$10.15","$21.60","$10.97","$25.56","$28.80","$12.89","$21.82","$15.48","$10.53","$19.44","$12.45","$12.64"
"Caldwell UNC Health Care","HC EOSINOPHIL ID-HANSEL STAIN","89050","$83.00","$4.01","$66.40","$51.46","$4.81","$31.46","$23.40","$49.80","$4.19","$58.93","$66.40","$4.91","$50.30","$35.69","$4.01","$44.82","$4.74","$4.81"
"Caldwell UNC Health Care","HC 83305 MS PROFILE (82040)","82040","$30.00","$4.21","$24.00","$18.60","$5.05","$11.37","$8.46","$18.00","$4.38","$21.30","$24.00","$5.15","$18.18","$12.90","$4.21","$16.20","$4.97","$5.05"
"Caldwell UNC Health Care","HC TTG AB","83516","$135.00","$9.80","$108.00","$83.70","$11.76","$51.17","$38.06","$81.00","$10.21","$95.85","$108.00","$11.99","$81.81","$58.05","$9.80","$72.90","$11.59","$11.76"
"Caldwell UNC Health Care","HC MASS   REFLEX HGB VAR BY MASS SPC","83789","$65.00","$15.99","$52.00","$40.30","$24.59","$24.64","$18.32","$39.00","$15.99","$46.15","$52.00","$25.07","$39.39","$27.95","$20.49","$35.10","$24.23","$24.59"
"Caldwell UNC Health Care","HC DRUGS ABUSE  OPIATE  URINE MAYO","80361","$32.00","$9.02","$32.00","$19.84","$32.00","$12.13","$9.02","$19.20","$32.00","$22.72","$25.60","$32.00","$19.39","$13.76","$22.40","$17.28","$32.00","$32.00"
"Caldwell UNC Health Care","HC LATEX IGE","86003","$16.00","$4.44","$12.80","$9.92","$5.32","$6.06","$4.51","$9.60","$4.62","$11.36","$12.80","$5.43","$9.70","$6.88","$4.44","$8.64","$5.25","$5.32"
"Caldwell UNC Health Care","HC AB, EXTRAC NUCLEAR A","86235","$251.00","$15.24","$200.80","$155.62","$18.29","$95.13","$70.76","$150.60","$15.88","$178.21","$200.80","$18.65","$152.11","$107.93","$15.24","$135.54","$18.02","$18.29"
"Caldwell UNC Health Care","HC CSF VDRL","86592","$9.00","$2.54","$7.20","$5.58","$4.36","$3.41","$2.54","$5.40","$3.78","$6.39","$7.20","$4.44","$5.45","$3.87","$3.63","$4.86","$4.29","$4.36"
"Caldwell UNC Health Care","HC HIV 1/2 ANTIBODY","86703","$198.00","$11.65","$158.40","$122.76","$13.98","$75.04","$55.82","$118.80","$12.14","$140.58","$158.40","$14.26","$119.99","$85.14","$11.65","$106.92","$13.78","$13.98"
"Caldwell UNC Health Care","HC MUMPS ANTIBODIES, IGG","86735","$61.00","$11.09","$48.80","$37.82","$13.31","$23.12","$17.20","$36.60","$11.55","$43.31","$48.80","$13.57","$36.97","$26.23","$11.09","$32.94","$13.12","$13.31"
"Caldwell UNC Health Care","HC MISC FLUID CULTURE","87075","$145.00","$8.05","$116.00","$89.90","$9.66","$54.96","$40.88","$87.00","$8.39","$102.95","$116.00","$9.85","$87.87","$62.35","$8.05","$78.30","$9.52","$9.66"
"Caldwell UNC Health Care","HC GHCV AMPLIFICATION MAYO","87521","$80.00","$22.55","$64.00","$49.60","$35.79","$30.32","$22.55","$48.00","$31.07","$56.80","$64.00","$36.49","$48.48","$34.40","$29.83","$43.20","$35.27","$35.79"
"Caldwell UNC Health Care","HC EYE CULTURE","87070","$63.00","$7.33","$50.40","$39.06","$8.79","$23.88","$17.76","$37.80","$7.63","$44.73","$50.40","$8.96","$38.18","$27.09","$7.33","$34.02","$8.66","$8.79"
"Caldwell UNC Health Care","HC NRAS GENE ANALYSIS","81311","$675.00","$164.03","$540.00","$418.50","$164.03","$255.83","$190.28","$405.00","$192.26","$479.25","$540.00","$0.00","$409.05","$290.25","$251.42","$364.50","$0.00","$0.00"
"Caldwell UNC Health Care","HC ANAEROBE ID BY MS","87076","$22.00","$6.20","$17.60","$13.64","$8.24","$8.34","$6.20","$13.20","$7.15","$15.62","$17.60","$8.40","$13.33","$9.46","$6.87","$11.88","$8.12","$8.24"
"Caldwell UNC Health Care","HC AEROBE ID BY MS","87077","$18.00","$5.07","$14.40","$11.16","$8.24","$6.82","$5.07","$10.80","$7.15","$12.78","$14.40","$8.40","$10.91","$7.74","$6.87","$9.72","$8.12","$8.24"
"Caldwell UNC Health Care","HC PARASITE SCREEN GIARDIA","87269","$87.00","$10.61","$69.60","$53.94","$13.88","$32.97","$24.53","$52.20","$10.61","$61.77","$69.60","$14.15","$52.72","$37.41","$11.57","$46.98","$13.68","$13.88"
"Caldwell UNC Health Care","HC SEMEN ANALYSIS POST VASECTOMY","89310","$76.00","$7.32","$60.80","$47.12","$8.78","$28.80","$21.42","$45.60","$7.62","$53.96","$60.80","$8.95","$46.06","$32.68","$7.32","$41.04","$8.65","$8.78"
"Caldwell UNC Health Care","HC SEMEN ANALYSIS QUANTITATIVE","89320","$166.00","$10.46","$132.80","$102.92","$12.56","$62.91","$46.80","$99.60","$10.67","$117.86","$132.80","$12.80","$100.60","$71.38","$10.46","$89.64","$12.37","$12.56"
"Caldwell UNC Health Care","HC TB CONCENTRATION","87015","$30.00","$5.68","$24.00","$18.60","$6.81","$11.37","$8.46","$18.00","$5.91","$21.30","$24.00","$6.95","$18.18","$12.90","$5.68","$16.20","$6.71","$6.81"
"Caldwell UNC Health Care","HC STREPTOCOCCUS AGGLUTINATION","87147","$47.00","$4.40","$37.60","$29.14","$5.28","$17.81","$13.25","$28.20","$4.58","$33.37","$37.60","$5.39","$28.48","$20.21","$4.40","$25.38","$5.21","$5.28"
"Caldwell UNC Health Care","HC FACTOR V LEIDEN (R506Q) MUT,BLD","81241","$363.00","$54.11","$290.40","$225.06","$74.84","$137.58","$102.33","$217.80","$54.11","$257.73","$290.40","$76.30","$219.98","$156.09","$62.36","$196.02","$73.74","$74.84"
"Caldwell UNC Health Care","HC GLUCOSE-SPINAL FLUID-LAB TEST","82945","$9.00","$2.54","$7.20","$5.58","$4.01","$3.41","$2.54","$5.40","$3.48","$6.39","$7.20","$4.09","$5.45","$3.87","$3.34","$4.86","$3.95","$4.01"
"Caldwell UNC Health Care","HC 2 HOUR POST GLUCOSE DOSE","82950","$16.00","$4.04","$12.80","$9.92","$4.85","$6.06","$4.51","$9.60","$4.21","$11.36","$12.80","$4.94","$9.70","$6.88","$4.04","$8.64","$4.77","$4.85"
"Caldwell UNC Health Care","HC 2HR GLUCOSE TOLERANCE-LAB TEST","82951","$165.00","$10.94","$132.00","$102.30","$13.13","$62.54","$46.51","$99.00","$11.39","$117.15","$132.00","$13.38","$99.99","$70.95","$10.94","$89.10","$12.93","$13.13"
"Caldwell UNC Health Care","HC 80406-RHEUMATOID FACTOR","86430","$100.00","$5.02","$80.00","$62.00","$6.26","$37.90","$28.19","$60.00","$5.02","$71.00","$80.00","$6.39","$60.60","$43.00","$5.22","$54.00","$6.17","$6.26"
"Caldwell UNC Health Care","HC HERPES SIMP VIRUS AB SCRN IGM-MAY","86694","$93.00","$12.23","$74.40","$57.66","$14.68","$35.25","$26.22","$55.80","$12.75","$66.03","$74.40","$14.97","$56.36","$39.99","$12.23","$50.22","$14.46","$14.68"
"Caldwell UNC Health Care","HC SYPHILIS AB IGG AND IGM","86780","$98.00","$11.25","$78.40","$60.76","$13.50","$37.14","$27.63","$58.80","$11.72","$69.58","$78.40","$13.77","$59.39","$42.14","$11.25","$52.92","$13.31","$13.50"
"Caldwell UNC Health Care","HC MS PROFILE (83916)","83916","$72.00","$17.80","$57.60","$44.64","$27.94","$27.29","$20.30","$43.20","$17.80","$51.12","$57.60","$28.49","$43.63","$30.96","$23.28","$38.88","$27.53","$27.94"
