Facility Name,Charge Description,CPT/HCPCS,Price,Min,Max,Aetna,Aetna Medicare Advantage,Aetna NC Preferred,BCBS,Cash Discount,Cigna,Cigna Connect Network,Cigna SureFit,First Health,Humana Medicare Advantage,Liberty Medicare Advantage,MedCost,TriCare,United Healthcare,United Healthcare Medicare Advantage,WellCare Medicare Advantage
"Nash General Hospital","HC IHC STAIN INITIAL SINGLE ANTIBODY STAIN","88342","$320.00","$33.13","$288.00","$185.60","$138.43","$160.00","$122.85","$192.00","$45.61","$96.32","$98.24","$288.00","$135.72","$0.00","$252.80","$128.93","$33.13","$136.40","$139.11"
"Nash General Hospital","HC IHC STAIN ADDITIONAL SINGLE ANTIBODY STAIN","88341","$320.00","$40.49","$288.00","$185.60","$0.00","$160.00","$122.85","$192.00","$40.49","$96.32","$98.24","$288.00","$0.00","$0.00","$252.80","$0.00","$40.92","$0.00","$0.00"
"Nash General Hospital","HC SPECIAL STAINS GRP 1","88312","$166.00","$15.37","$149.40","$96.28","$47.72","$83.00","$63.73","$99.60","$45.85","$49.97","$50.96","$149.40","$46.79","$0.00","$131.14","$44.45","$15.37","$47.02","$47.96"
"Nash General Hospital","HC SPECIAL STAINS GRP 2","88313","$174.00","$15.37","$156.60","$100.92","$32.25","$87.00","$66.80","$104.40","$36.77","$52.37","$53.42","$156.60","$31.62","$0.00","$137.46","$30.04","$15.37","$31.77","$32.41"
"Nash General Hospital","HC IMMUNOFLUORESCENCE EACH ADDITIONAL ANTIBODY","88350","$162.00","$28.39","$145.80","$93.96","$0.00","$81.00","$62.19","$97.20","$28.39","$48.76","$49.73","$145.80","$0.00","$0.00","$127.98","$0.00","$39.34","$0.00","$0.00"
"Nash General Hospital","HC IMMUNOFLUORESCENCE INITIAL SINGLE ANTIBODY STAIN","88346","$139.00","$33.13","$284.13","$80.62","$284.13","$69.50","$53.36","$83.40","$36.07","$41.84","$42.67","$125.10","$278.56","$0.00","$109.81","$104.25","$33.13","$139.00","$139.00"
"Nash General Hospital","HC FLOW CYTOMETRY MARKER FISH, CYTOGENETICS","88184","$184.00","$15.37","$273.40","$106.72","$273.40","$92.00","$70.64","$110.40","$49.57","$55.38","$56.49","$165.60","$268.04","$0.00","$145.36","$138.00","$15.37","$184.00","$184.00"
"Nash General Hospital","HC EACH ADDITIONAL MARKER FISH, CYTOGENETICS","88185","$51.00","$15.35","$45.90","$29.58","$0.00","$25.50","$19.58","$30.60","$30.25","$15.35","$15.66","$45.90","$0.00","$0.00","$40.29","$0.00","$15.37","$0.00","$0.00"
"Nash General Hospital","HC CD45 RA","88184","$184.00","$15.37","$273.40","$106.72","$273.40","$92.00","$70.64","$110.40","$49.57","$55.38","$56.49","$165.60","$268.04","$0.00","$145.36","$138.00","$15.37","$184.00","$184.00"
"Nash General Hospital","HC CD3 RA RO","88185","$51.00","$15.35","$45.90","$29.58","$0.00","$25.50","$19.58","$30.60","$30.25","$15.35","$15.66","$45.90","$0.00","$0.00","$40.29","$0.00","$15.37","$0.00","$0.00"
"Nash General Hospital","HC M/PHMTRC ALYS ISH QUANT/SEMIQ MNL EACH MULTIPRB","88377","$271.00","$81.57","$243.90","$157.18","$142.80","$135.50","$104.04","$162.60","$224.58","$81.57","$83.20","$243.90","$133.29","$147.00","$214.09","$128.93","$165.26","$136.40","$139.11"
"Nash General Hospital","HC M/PHMTRC ALYS ISH QUANT/SEMIQ CPTR EACH MULTIPRB","88374","$300.00","$90.30","$270.00","$174.00","$138.43","$150.00","$115.17","$180.00","$194.79","$90.30","$92.10","$270.00","$135.72","$0.00","$237.00","$128.93","$165.26","$136.40","$139.11"
"Nash General Hospital","HC NEOTYPE AUTO-TC MULTIPLEX PROBE","88374","$260.00","$78.26","$234.00","$150.80","$138.43","$130.00","$99.81","$156.00","$194.79","$78.26","$79.82","$234.00","$135.72","$0.00","$205.40","$128.93","$165.26","$136.40","$139.11"
"Nash General Hospital","HC IHC STAIN PDL-1 EACH SPECIMEN","88360","$65.00","$19.57","$138.43","$37.70","$138.43","$32.50","$24.95","$39.00","$42.36","$19.57","$19.96","$58.50","$135.72","$0.00","$51.35","$48.75","$33.13","$65.00","$65.00"
"Nash General Hospital","HC TARGETED GENOMIC SEQ ANALYSIS, 51 OR GREATER","81455","$3,000.00","$903.00","$2,700.00","$1,740.00","$0.00","$1,500.00","$1,151.70","$1,800.00","$1,521.00","$903.00","$921.00","$2,700.00","$0.00","$0.00","$2,370.00","$2,250.00","$2,627.64","$0.00","$0.00"
"Nash General Hospital","HC IHC STAIN EACH MULTIPLEX ANTIBODY","88344","$301.00","$69.27","$292.81","$174.58","$292.81","$150.50","$115.55","$180.60","$86.57","$90.60","$92.41","$270.90","$287.07","$0.00","$237.79","$225.75","$69.27","$269.38","$274.74"
"Nash General Hospital","HC CONSULT/REPORT W/REFERRED MATERIAL","88325","$309.00","$44.45","$278.10","$179.22","$47.72","$154.50","$118.63","$185.40","$89.83","$93.01","$94.86","$278.10","$46.79","$0.00","$244.11","$44.45","$51.89","$47.02","$47.96"
"Nash General Hospital","HC ALK MUTATION ANALYSIS","81479","$3,520.00","$109.23","$3,168.00","$2,041.60","$739.20","$1,760.00","$1,351.33","$2,112.00","$109.23","$1,059.52","$1,080.64","$3,168.00","$0.00","$0.00","$2,780.80","$0.00","$1,760.00","$0.00","$0.00"
"Nash General Hospital","HC PLASMA RICH PLATELETS","","$2,874.00","$865.07","$2,586.60","$1,666.92","$0.00","$1,437.00","$1,144.71","$1,724.40","$1,457.12","$865.07","$882.32","$2,586.60","$0.00","$0.00","$2,270.46","$0.00","$1,247.32","$0.00","$0.00"
"Nash General Hospital","HC CRYOPRECIPITATE","P9012","$111.00","$33.41","$99.90","$64.38","$51.45","$55.50","$44.12","$66.60","$56.28","$33.41","$34.08","$99.90","$50.44","$52.96","$87.69","$47.92","$48.17","$50.69","$51.70"
"Nash General Hospital","HC RBC ALIQUOT","P9016","$319.00","$96.02","$287.10","$185.02","$192.12","$159.50","$126.80","$191.40","$161.73","$96.02","$97.93","$287.10","$188.35","$0.00","$252.01","$178.93","$138.45","$189.29","$193.06"
"Nash General Hospital","HC RBC LEUKO REDUCED","P9016","$347.00","$104.45","$312.30","$201.26","$192.12","$173.50","$137.93","$208.20","$175.93","$104.45","$106.53","$312.30","$188.35","$0.00","$274.13","$178.93","$150.60","$189.29","$193.06"
"Nash General Hospital","HC PHERESIS FFP","P9017","$294.00","$84.17","$264.60","$170.52","$85.43","$147.00","$116.87","$176.40","$149.06","$88.49","$90.26","$264.60","$89.70","$87.94","$232.26","$85.21","$127.60","$84.17","$85.84"
"Nash General Hospital","HC FFP ALIQUOT","P9017","$136.00","$40.94","$122.40","$78.88","$85.43","$68.00","$54.06","$81.60","$68.95","$40.94","$41.75","$122.40","$89.70","$87.94","$107.44","$85.21","$59.02","$84.17","$85.84"
"Nash General Hospital","HC FRESH FROZEN PLASMA","P9017","$145.00","$43.65","$130.50","$84.10","$85.43","$72.50","$57.64","$87.00","$73.52","$43.65","$44.52","$130.50","$89.70","$87.94","$114.55","$85.21","$62.93","$84.17","$85.84"
"Nash General Hospital","HC WASHED RED BLOOD CELLS EACH UNIT","P9022","$591.00","$177.89","$531.90","$342.78","$387.32","$295.50","$234.92","$354.60","$299.64","$177.89","$181.44","$531.90","$379.73","$0.00","$466.89","$360.74","$256.49","$381.63","$389.22"
"Nash General Hospital","HC PLATELET PHERESIS","P9035","$797.00","$239.90","$717.30","$462.26","$509.60","$398.50","$316.81","$478.20","$404.08","$239.90","$244.68","$717.30","$499.61","$0.00","$629.63","$474.63","$345.90","$502.11","$512.10"
"Nash General Hospital","HC PLT PHER LR 1/4 IRRAD","P9037","$861.00","$259.16","$774.90","$499.38","$647.38","$430.50","$342.25","$516.60","$436.53","$259.16","$264.33","$774.90","$634.69","$0.00","$680.19","$602.96","$373.67","$637.86","$650.56"
"Nash General Hospital","HC RBC LEUKO REDUCED IRRADIATED","P9040","$417.00","$125.52","$375.30","$241.86","$268.02","$208.50","$165.76","$250.20","$211.42","$125.52","$128.02","$375.30","$262.76","$0.00","$329.43","$249.62","$180.98","$264.07","$269.33"
"Nash General Hospital","HC RBC LEUKOREDUCED WASHED","P9054","$660.00","$198.66","$594.00","$382.80","$286.72","$330.00","$262.35","$396.00","$334.62","$198.66","$202.62","$594.00","$281.10","$295.16","$521.40","$267.05","$286.44","$282.51","$288.13"
"Nash General Hospital","HC PLASMA","P9059","$145.00","$43.65","$130.50","$84.10","$77.43","$72.50","$57.64","$87.00","$73.52","$43.65","$44.52","$130.50","$81.30","$79.71","$114.55","$72.11","$62.93","$76.29","$77.81"
"Nash General Hospital","HC AUTOLOGOUS COLLECTION PREDEPOSITED","86890","$1,191.00","$62.60","$1,071.90","$690.78","$0.00","$595.50","$473.42","$714.60","$62.60","$358.49","$365.64","$1,071.90","$0.00","$0.00","$940.89","$0.00","$516.89","$0.00","$0.00"
"Nash General Hospital","HC TRANSPLT AUTOL HCT/DONOR","","$2,883.00","$867.78","$2,594.70","$1,672.14","$0.00","$1,441.50","$1,148.30","$1,729.80","$1,461.68","$867.78","$885.08","$2,594.70","$0.00","$0.00","$2,277.57","$0.00","$1,251.22","$0.00","$0.00"
"Nash General Hospital","HC PLASMA RICH PLATELETS","","$2,737.00","$823.84","$2,463.30","$1,587.46","$0.00","$1,368.50","$1,090.15","$1,642.20","$1,387.66","$823.84","$840.26","$2,463.30","$0.00","$0.00","$2,162.23","$0.00","$1,187.86","$0.00","$0.00"
"Nash General Hospital","HC ABO GROUP EXP","86900","$168.00","$2.65","$151.20","$97.44","$105.18","$84.00","$64.50","$100.80","$2.65","$50.57","$51.58","$151.20","$103.12","$0.00","$132.72","$97.96","$3.81","$103.63","$105.69"
"Nash General Hospital","HC PLT PHERESIS LEUKO REDUCED EXP","P9035","$797.00","$239.90","$717.30","$462.26","$509.60","$398.50","$316.81","$478.20","$404.08","$239.90","$244.68","$717.30","$499.61","$0.00","$629.63","$474.63","$345.90","$502.11","$512.10"
"Nash General Hospital","HC PLT PHERESIS LEUKOREDUCD IRRAD EXP","P9037","$861.00","$259.16","$774.90","$499.38","$647.38","$430.50","$342.25","$516.60","$436.53","$259.16","$264.33","$774.90","$634.69","$0.00","$680.19","$602.96","$373.67","$637.86","$650.56"
"Nash General Hospital","HC RENAL ANGIO BIL SEL 1ST ORDER INCL S&I","36252","$4,721.00","$1,421.02","$4,721.00","$2,738.18","$2,673.39","$2,360.50","$1,880.37","$2,832.60","$2,393.55","$1,421.02","$1,449.35","$4,248.90","$2,620.97","$0.00","$3,729.59","$2,568.58","$4,721.00","$2,634.07","$2,686.49"
"Nash General Hospital","HC RENAL ANGIO BIL SEL 2ND OR MORE ORDER INCL S&I","36254","$4,721.00","$1,421.02","$4,721.00","$2,738.18","$2,778.37","$2,360.50","$1,880.37","$2,832.60","$2,393.55","$1,421.02","$1,449.35","$4,248.90","$2,723.89","$2,860.09","$3,729.59","$2,587.70","$4,721.00","$2,634.07","$2,686.49"
"Nash General Hospital","HC TEMPORARY PACEMAKER INSERTION","33210","$13,890.00","$4,180.89","$13,890.00","$8,056.20","$0.00","$6,945.00","$5,532.39","$8,334.00","$7,042.23","$4,180.89","$4,264.23","$12,501.00","$0.00","$0.00","$10,973.10","$6,865.99","$13,890.00","$0.00","$0.00"
"Nash General Hospital","HC INSERT IA BALLOON DEVICE","33967","$2,259.00","$679.96","$2,259.00","$1,310.22","$0.00","$1,129.50","$938.61","$1,355.40","$2,259.00","$679.96","$693.51","$2,033.10","$0.00","$0.00","$1,784.61","$0.00","$0.00","$0.00","$0.00"
"Nash General Hospital","HC REMOVE IABP","33968","$141.00","$42.44","$126.90","$81.78","$0.00","$70.50","$56.16","$84.60","$71.49","$42.44","$43.29","$126.90","$0.00","$0.00","$111.39","$0.00","$0.00","$0.00","$0.00"
"Nash General Hospital","HC INSERTION OF IMPELLA W/S&I","33990","$2,113.00","$398.54","$2,113.00","$1,225.54","$427.91","$1,056.50","$877.95","$1,267.80","$2,113.00","$636.01","$648.69","$1,901.70","$0.00","$440.50","$1,669.27","$398.54","$2,113.00","$421.62","$427.91"
"Nash General Hospital","HC IMPELLA REMOVAL","33992","$963.00","$289.86","$963.00","$558.54","$0.00","$481.50","$400.13","$577.80","$963.00","$289.86","$295.64","$866.70","$0.00","$0.00","$760.77","$0.00","$0.00","$0.00","$0.00"
"Nash General Hospital","HC IMPELLA REPOSITIONING","33993","$963.00","$289.86","$963.00","$558.54","$0.00","$481.50","$400.13","$577.80","$963.00","$289.86","$295.64","$866.70","$0.00","$0.00","$760.77","$0.00","$0.00","$0.00","$0.00"
"Nash General Hospital","HC INJ EXTREMITY VENOGRAPHY","36005","$116.00","$34.92","$116.00","$67.28","$0.00","$58.00","$46.20","$69.60","$58.81","$34.92","$35.61","$104.40","$0.00","$0.00","$91.64","$0.00","$116.00","$0.00","$0.00"
"Nash General Hospital","HC CATH INTO IVC/SVC ATYPICAL","36010","$183.00","$55.08","$183.00","$106.14","$0.00","$91.50","$72.89","$109.80","$92.78","$55.08","$56.18","$164.70","$0.00","$0.00","$144.57","$0.00","$183.00","$0.00","$0.00"
"Nash General Hospital","HC CATH 2ND OR MORE ORDER VENOUS","36012","$296.00","$89.10","$296.00","$171.68","$0.00","$148.00","$117.90","$177.60","$150.07","$89.10","$90.87","$266.40","$0.00","$0.00","$233.84","$0.00","$296.00","$0.00","$0.00"
"Nash General Hospital","HC SEL CATH PLACE EA 1ST ORDER","36215","$595.00","$179.10","$595.00","$345.10","$0.00","$297.50","$247.22","$357.00","$595.00","$179.10","$182.67","$535.50","$0.00","$0.00","$470.05","$0.00","$595.00","$0.00","$0.00"
"Nash General Hospital","HC SEL CATH PLACE INTL 2ND ORDER","36216","$582.00","$175.18","$582.00","$337.56","$0.00","$291.00","$241.82","$349.20","$582.00","$175.18","$178.67","$523.80","$0.00","$0.00","$459.78","$0.00","$582.00","$0.00","$0.00"
"Nash General Hospital","HC SEL CATH PLACE INTL 3RD ORDER","36217","$808.00","$243.21","$808.00","$468.64","$0.00","$404.00","$335.72","$484.80","$808.00","$243.21","$248.06","$727.20","$0.00","$0.00","$638.32","$0.00","$808.00","$0.00","$0.00"
"Nash General Hospital","HC SEL CATH PLACE ADD 2,3 OR MORE ORDER","36218","$97.00","$29.20","$97.00","$56.26","$0.00","$48.50","$40.30","$58.20","$97.00","$29.20","$29.78","$87.30","$0.00","$0.00","$76.63","$0.00","$97.00","$0.00","$0.00"
"Nash General Hospital","HC THORACIC ART INCL CAR/CEREB/VERT","36221","$5,017.00","$1,510.12","$5,017.00","$2,909.86","$2,625.56","$2,508.50","$1,998.27","$3,010.20","$2,543.62","$1,510.12","$1,540.22","$4,515.30","$2,574.08","$2,702.78","$3,963.43","$2,568.58","$5,017.00","$2,634.07","$2,686.49"
"Nash General Hospital","HC COMMON CAROTID EXTRA CRAN UNILAT","36222","$6,590.00","$1,983.59","$6,590.00","$3,822.20","$2,757.85","$3,295.00","$2,624.80","$3,954.00","$3,341.13","$1,983.59","$2,023.13","$5,931.00","$2,703.77","$2,838.96","$5,206.10","$2,568.58","$6,590.00","$2,634.07","$2,686.49"
"Nash General Hospital","HC COMMON CAROTID INTRA CRAN UNILAT","36223","$6,590.00","$1,983.59","$6,590.00","$3,822.20","$4,573.91","$3,295.00","$2,624.80","$3,954.00","$3,341.13","$1,983.59","$2,023.13","$5,931.00","$4,453.62","$4,708.44","$5,206.10","$4,291.72","$6,590.00","$4,368.63","$4,455.56"
"Nash General Hospital","HC INT CAROTID ART   UNILATERAL","36224","$6,590.00","$1,983.59","$6,590.00","$3,822.20","$4,607.95","$3,295.00","$2,624.80","$3,954.00","$3,341.13","$1,983.59","$2,023.13","$5,931.00","$4,517.60","$4,743.47","$5,206.10","$4,291.72","$6,590.00","$4,368.63","$4,455.56"
"Nash General Hospital","HC VERTEBRAL ART   UNILATERAL","36226","$6,590.00","$1,983.59","$6,590.00","$3,822.20","$4,607.95","$3,295.00","$2,624.80","$3,954.00","$3,341.13","$1,983.59","$2,023.13","$5,931.00","$4,453.62","$4,743.47","$5,206.10","$4,291.72","$6,590.00","$4,368.63","$4,455.56"
"Nash General Hospital","HC RENAL ANGIO UNIL SEL 1ST ORDER INCL S&I","36251","$2,361.00","$710.66","$2,863.20","$1,369.38","$2,863.20","$1,180.50","$940.39","$1,416.60","$1,197.03","$710.66","$724.83","$2,124.90","$2,703.77","$2,838.96","$1,865.19","$1,770.75","$2,361.00","$2,361.00","$2,361.00"
"Nash General Hospital","HC INSERT NON TUNNELED CVC >5YRS","36556","$2,053.00","$617.95","$2,053.00","$1,190.74","$1,635.30","$1,026.50","$817.71","$1,231.80","$2,053.00","$617.95","$630.27","$1,847.70","$1,603.24","$1,683.40","$1,621.87","$1,523.08","$2,053.00","$1,550.37","$1,581.22"
"Nash General Hospital","HC TRANSCATH THER   F/U LYSIS","37213","$3,603.00","$1,084.50","$3,242.70","$2,089.74","$0.00","$1,801.50","$1,435.07","$2,161.80","$0.00","$1,084.50","$1,106.12","$3,242.70","$0.00","$0.00","$2,846.37","$0.00","$0.00","$0.00","$0.00"
"Nash General Hospital","HC REVASC PTA ILIAC ARTERY INITIAL VESSEL UNIL","37220","$7,974.00","$2,400.17","$7,974.00","$4,624.92","$4,929.90","$3,987.00","$3,176.04","$4,784.40","$4,042.82","$2,400.17","$2,448.02","$7,176.60","$4,601.39","$5,112.66","$6,299.46","$4,591.57","$7,974.00","$4,708.64","$4,802.34"
"Nash General Hospital","HC REVASC PTA ILIAC ARTERY W STENT INITIAL VESSEL UNIL","37221","$19,815.00","$5,964.32","$19,669.00","$11,492.70","$8,694.50","$9,907.50","$7,892.31","$11,889.00","$10,046.21","$5,964.32","$6,083.21","$17,833.50","$10,036.39","$10,150.46","$15,653.85","$8,902.49","$19,669.00","$9,417.90","$9,605.32"
"Nash General Hospital","HC REVASC  PTA ILIAC ARTERY EA ADD'L ILIAC VESSEL","37222","$7,905.00","$2,379.41","$7,905.00","$4,584.90","$0.00","$3,952.50","$3,148.56","$4,743.00","$4,007.84","$2,379.41","$2,426.84","$7,114.50","$0.00","$0.00","$6,244.95","$0.00","$7,905.00","$0.00","$0.00"
"Nash General Hospital","HC REVASC PTA ILIAC ART W STENT INITIAL SAME VESSEL","37223","$27,339.00","$8,229.04","$24,605.10","$15,856.62","$0.00","$13,669.50","$10,889.12","$16,403.40","$13,860.87","$8,229.04","$8,393.07","$24,605.10","$0.00","$0.00","$21,597.81","$0.00","$14,590.00","$0.00","$0.00"
"Nash General Hospital","HC REVASC PTA FEM POP UNIL","37224","$7,182.00","$2,161.78","$7,182.00","$4,165.56","$4,929.90","$3,591.00","$2,860.59","$4,309.20","$3,641.27","$2,161.78","$2,204.87","$6,463.80","$4,833.23","$5,112.66","$5,673.78","$4,591.57","$7,182.00","$4,708.64","$4,802.34"
"Nash General Hospital","HC REVASC PTA FEM POP W ATHERECTOMY UNIL","37225","$26,599.00","$8,006.30","$23,939.10","$15,427.42","$9,558.46","$13,299.50","$10,594.38","$15,959.40","$13,485.69","$8,006.30","$8,165.89","$23,939.10","$9,371.04","$0.00","$21,013.21","$8,902.49","$19,669.00","$9,417.90","$9,605.32"
"Nash General Hospital","HC REVASC PTA FEM POP W STENT SAME VESSEL UNIL","37226","$24,737.00","$7,445.84","$22,263.30","$14,347.46","$9,860.45","$12,368.50","$9,852.75","$14,842.20","$12,541.66","$7,445.84","$7,594.26","$22,263.30","$9,739.04","$10,150.46","$19,542.23","$9,183.75","$19,669.00","$9,417.90","$9,605.32"
"Nash General Hospital","HC REVASC PTA FEM POP W STENT AND ATHERECTOMY SAME VESSEL UNIL","37227","$27,929.00","$8,406.63","$25,136.10","$16,198.82","$16,468.65","$13,964.50","$11,124.12","$16,757.40","$14,160.00","$8,406.63","$8,574.20","$25,136.10","$16,145.74","$0.00","$22,063.91","$14,774.09","$23,554.00","$15,150.76","$15,452.27"
"Nash General Hospital","HC REVASC PTA TIBIAL PERONEAL INITIAL VESSEL UNIL","37228","$16,569.00","$4,987.27","$14,912.10","$9,610.02","$9,860.45","$8,284.50","$6,599.43","$9,941.40","$8,400.48","$4,987.27","$5,086.68","$14,912.10","$9,739.04","$10,226.00","$13,089.51","$9,252.09","$14,590.00","$9,417.90","$9,605.32"
"Nash General Hospital","HC REVASC PTA TIBAL PERONEAL W ATHERECTOMY SAME VESSEL UNIL","37229","$29,555.00","$8,896.06","$26,599.50","$17,141.90","$15,376.89","$14,777.50","$11,771.76","$17,733.00","$14,984.39","$8,896.06","$9,073.39","$26,599.50","$16,145.74","$0.00","$23,348.45","$14,774.09","$19,669.00","$15,150.76","$15,452.27"
"Nash General Hospital","HC REVASC PTA TIBAL PERONEAL W STENT SAME VESSEL UNIL","37230","$27,339.00","$8,229.04","$24,605.10","$15,856.62","$15,862.71","$13,669.50","$10,889.12","$16,403.40","$13,860.87","$8,229.04","$8,393.07","$24,605.10","$15,551.67","$16,329.26","$21,597.81","$14,774.09","$19,669.00","$15,150.76","$15,452.27"
"Nash General Hospital","HC REVASC PTA TIBIAL PERONEAL EA ADD'L VESSEL UNIL","37232","$7,905.00","$2,379.41","$7,905.00","$4,584.90","$0.00","$3,952.50","$3,148.56","$4,743.00","$4,007.84","$2,379.41","$2,426.84","$7,114.50","$0.00","$0.00","$6,244.95","$0.00","$7,905.00","$0.00","$0.00"
"Nash General Hospital","HC REVASC PTA TIBIAL PERONEAL W STENT SAME VESSEL UNIL","37234","$27,339.00","$8,229.04","$24,605.10","$15,856.62","$0.00","$13,669.50","$10,889.12","$16,403.40","$13,860.87","$8,229.04","$8,393.07","$24,605.10","$0.00","$0.00","$21,597.81","$0.00","$14,590.00","$0.00","$0.00"
"Nash General Hospital","HC PTCA SINGLE VSL LEFT MAIN","92920","$14,249.00","$4,288.95","$14,249.00","$8,264.42","$4,778.91","$7,124.50","$5,920.46","$8,549.40","$14,249.00","$4,288.95","$4,374.44","$12,824.10","$4,685.21","$0.00","$11,256.71","$4,450.95","$14,249.00","$4,708.64","$4,802.34"
"Nash General Hospital","HC PTCA SINGLE VSL RAMUS","92920","$14,249.00","$4,288.95","$14,249.00","$8,264.42","$4,778.91","$7,124.50","$5,920.46","$8,549.40","$14,249.00","$4,288.95","$4,374.44","$12,824.10","$4,685.21","$0.00","$11,256.71","$4,450.95","$14,249.00","$4,708.64","$4,802.34"
