Facility Name,Charge Description,CPT/HCPCS,Price,Min,Max,Aetna,Aetna Medicare Advantage,BCBS,Cash Discount,Cigna,First Health,Humana Medicare Advantage,Liberty Medicare Advantage,MedCost,TriCare,United Healthcare,United Healthcare Medicare Advantage,WellCare Medicare Advantage
"Pardee Hospital","HC CLS EXECUTIVE PROFILE/PSA","","$32.00","$14.59","$26.56","$18.56","$0.00","$20.09","$19.20","$14.59","$26.56","$0.00","$0.00","$17.86","$0.00","$16.00","$0.00","$0.00"
"Pardee Hospital","HC CLS THYROID TSH PROFILE","","$105.00","$47.88","$87.15","$60.90","$0.00","$65.92","$63.00","$47.88","$87.15","$0.00","$0.00","$58.59","$0.00","$52.50","$0.00","$0.00"
"Pardee Hospital","HC YMCA DIABETES PROFILE","","$33.00","$15.05","$27.39","$19.14","$0.00","$20.72","$19.80","$15.05","$27.39","$0.00","$0.00","$18.41","$0.00","$16.50","$0.00","$0.00"
"Pardee Hospital","HC CATECHOLAMINES, PLASMA","82383","$218.00","$22.19","$180.94","$126.44","$29.66","$136.86","$130.80","$22.19","$180.94","$29.08","$30.53","$121.64","$29.08","$43.91","$29.23","$29.66"
"Pardee Hospital","HC CHOLINESTERASE, RBC","82482","$49.00","$6.80","$40.67","$28.42","$0.00","$30.76","$29.40","$6.80","$40.67","$0.00","$0.00","$27.34","$9.81","$13.46","$0.00","$0.00"
"Pardee Hospital","HC ESTROGEN","82671","$233.00","$28.60","$193.39","$135.14","$32.95","$146.28","$139.80","$28.60","$193.39","$32.30","$0.00","$130.01","$32.30","$56.58","$32.46","$32.95"
"Pardee Hospital","HC RBC FOLATE","82747","$120.00","$15.33","$99.60","$69.60","$0.00","$75.34","$72.00","$15.33","$99.60","$0.00","$0.00","$66.96","$0.00","$30.35","$0.00","$0.00"
"Pardee Hospital","HC TSH RECEPTOR ANTIBODY","83519","$139.00","$11.96","$115.37","$80.62","$18.77","$87.26","$83.40","$11.96","$115.37","$18.40","$19.32","$77.56","$18.40","$23.68","$18.49","$18.77"
"Pardee Hospital","HC LIPOPROTEIN ELECTRO PHORESIS","83700","$89.00","$9.96","$73.87","$51.62","$11.49","$55.87","$53.40","$9.96","$73.87","$11.26","$11.82","$49.66","$11.26","$19.73","$11.32","$11.49"
"Pardee Hospital","HC PKU","84030","$54.00","$4.87","$44.82","$31.32","$5.61","$33.90","$32.40","$4.87","$44.82","$5.50","$0.00","$30.13","$5.50","$9.65","$5.53","$5.61"
"Pardee Hospital","HC PROCALCITONIN","84145","$200.00","$23.72","$166.00","$116.00","$27.76","$125.56","$120.00","$23.72","$166.00","$27.22","$28.58","$111.60","$27.22","$33.31","$27.36","$27.76"
"Pardee Hospital","HC ENZYME TECHNIQUE","86970","$82.00","$17.39","$68.06","$47.56","$31.67","$51.48","$49.20","$18.39","$68.06","$31.05","$32.60","$45.76","$31.05","$17.39","$31.21","$31.05"
"Pardee Hospital","HC BLEEDING TIME","85002","$82.00","$3.99","$68.06","$47.56","$4.92","$51.48","$49.20","$3.99","$68.06","$4.82","$5.06","$45.76","$4.82","$7.88","$4.84","$4.92"
"Pardee Hospital","HC BLEEDING TIME, DUKE","85002","$82.00","$3.99","$68.06","$47.56","$4.92","$51.48","$49.20","$3.99","$68.06","$4.82","$5.06","$45.76","$4.82","$7.88","$4.84","$4.92"
"Pardee Hospital","HC PLEURAL FLUID CULTURE","87070","$133.00","$7.63","$110.39","$77.14","$8.79","$83.50","$79.80","$7.63","$110.39","$8.62","$9.05","$74.21","$8.62","$15.08","$8.66","$8.79"
"Pardee Hospital","HC CATHETER TIP CULTURE","87070","$133.00","$7.63","$110.39","$77.14","$8.79","$83.50","$79.80","$7.63","$110.39","$8.62","$9.05","$74.21","$8.62","$15.08","$8.66","$8.79"
"Pardee Hospital","HC EAR CULTURE","87070","$133.00","$7.63","$110.39","$77.14","$8.79","$83.50","$79.80","$7.63","$110.39","$8.62","$9.05","$74.21","$8.62","$15.08","$8.66","$8.79"
"Pardee Hospital","HC NASOPHARYNGEAL CULTURE","87070","$133.00","$7.63","$110.39","$77.14","$8.79","$83.50","$79.80","$7.63","$110.39","$8.62","$9.05","$74.21","$8.62","$15.08","$8.66","$8.79"
"Pardee Hospital","HC SA COMPLETE BY PCR (CEPHEID)","87150","$324.00","$31.07","$268.92","$187.92","$35.79","$203.41","$194.40","$31.07","$268.92","$35.09","$36.84","$180.79","$35.09","$60.32","$35.27","$35.79"
"Pardee Hospital","HC STREP PNEUMO URINE ANTIGEN","87449","$99.00","$10.61","$82.17","$57.42","$12.22","$62.15","$59.40","$10.61","$82.17","$11.98","$12.58","$55.24","$11.98","$21.02","$12.04","$12.22"
"Pardee Hospital","HC STREP GROUP B AG DETECTION","87802","$133.00","$10.61","$110.39","$77.14","$0.00","$83.50","$79.80","$10.61","$110.39","$0.00","$0.00","$74.21","$0.00","$21.02","$0.00","$0.00"
"Pardee Hospital","HC INFLUENZA AG DETECTION","87804","$120.00","$10.61","$99.60","$69.60","$16.88","$75.34","$72.00","$10.61","$99.60","$16.55","$17.38","$66.96","$16.55","$21.02","$16.63","$16.88"
"Pardee Hospital","HC INFLUENZA A ANTIGEN","87804","$70.00","$10.61","$58.10","$40.60","$16.88","$43.95","$42.00","$10.61","$58.10","$16.55","$17.38","$39.06","$16.55","$21.02","$16.63","$16.88"
"Pardee Hospital","HC INFLUENZAE A&B ANTIGEN","87804","$120.00","$10.61","$99.60","$69.60","$16.88","$75.34","$72.00","$10.61","$99.60","$16.55","$17.38","$66.96","$16.55","$21.02","$16.63","$16.88"
"Pardee Hospital","HC INFLUENZA B ANTIGEN","87804","$70.00","$10.61","$58.10","$40.60","$16.88","$43.95","$42.00","$10.61","$58.10","$16.55","$17.38","$39.06","$16.55","$21.02","$16.63","$16.88"
"Pardee Hospital","HC FAT STAIN","89125","$44.00","$3.82","$36.52","$25.52","$0.00","$27.62","$26.40","$3.82","$36.52","$0.00","$0.00","$24.55","$0.00","$7.56","$0.00","$0.00"
"Pardee Hospital","HC T3, REVERSE, S   MAYO","84482","$112.00","$13.96","$92.96","$64.96","$16.08","$70.31","$67.20","$13.96","$92.96","$15.76","$16.55","$62.50","$15.76","$27.61","$15.84","$16.08"
"Pardee Hospital","HC CALR GENE ANALYSIS","81219","$502.00","$107.69","$416.66","$291.16","$146.58","$315.16","$301.20","$107.69","$416.66","$0.00","$0.00","$280.12","$121.63","$198.82","$0.00","$0.00"
"Pardee Hospital","HC MPL GENE ANALYSIS","81403","$502.00","$118.83","$416.66","$291.16","$146.58","$315.16","$301.20","$118.83","$416.66","$0.00","$0.00","$280.12","$185.20","$222.24","$0.00","$0.00"
"Pardee Hospital","HC SPUTUM AEROSOL INDUCED SEPERATE PROCEDURE","89220","$258.00","$10.71","$214.14","$149.64","$0.00","$161.97","$154.80","$10.71","$214.14","$0.00","$0.00","$143.96","$0.00","$19.80","$0.00","$0.00"
"Pardee Hospital","HC CATHETERIZATION FOR COLLECTION OF SPECIMEN, SINGLE PATIENT ALL POS","P9612","$125.00","$1.95","$103.75","$72.50","$3.06","$78.48","$75.00","$1.95","$103.75","$3.00","$3.15","$69.75","$3.00","$3.60","$3.02","$3.06"
"Pardee Hospital","HC WET MOUNTS","Q0111","$11.00","$3.78","$15.12","$6.38","$11.00","$6.91","$6.60","$3.78","$9.13","$11.00","$11.00","$6.14","$15.12","$7.48","$11.00","$11.00"
"Pardee Hospital","HC IA TUMOR AG - QUAL/SEMIQUAN","86294","$70.00","$17.37","$58.10","$40.60","$26.08","$43.95","$42.00","$17.37","$58.10","$25.57","$26.85","$39.06","$25.57","$34.37","$25.70","$26.08"
"Pardee Hospital","HC RT PH FLUID","83986","$42.00","$3.17","$34.86","$24.36","$3.65","$26.37","$25.20","$3.17","$34.86","$3.58","$3.76","$23.44","$3.58","$6.26","$3.60","$3.65"
"Pardee Hospital","HC AUTOMATED DIFFERENENTIAL WBC COUNT","85004","$42.00","$5.73","$34.86","$24.36","$6.60","$26.37","$25.20","$5.73","$34.86","$6.47","$6.79","$23.44","$6.47","$11.34","$6.50","$6.60"
"Pardee Hospital","HC CYSTATIN C","82610","$69.00","$12.04","$57.27","$40.02","$18.89","$43.32","$41.40","$12.04","$57.27","$18.52","$19.45","$38.50","$18.52","$23.82","$18.61","$18.89"
"Pardee Hospital","HC VWF ACTIVITY (MAYO)","85397","$350.00","$20.31","$290.50","$203.00","$31.48","$219.73","$210.00","$20.31","$290.50","$30.86","$32.40","$195.30","$30.86","$40.21","$31.01","$31.48"
"Pardee Hospital","HC ANABOLIC STEROID 1 OR 2","80327","$150.00","$42.16","$124.50","$87.00","$43.80","$94.17","$90.00","$68.40","$124.50","$0.00","$0.00","$83.70","$0.00","$42.16","$0.00","$0.00"
"Pardee Hospital","HC CORTISOL, FREE","82530","$180.00","$14.79","$149.40","$104.40","$17.04","$113.00","$108.00","$14.79","$149.40","$16.71","$17.55","$100.44","$16.71","$29.29","$16.79","$17.04"
"Pardee Hospital","HC MRSA DNA AMP PROBE","87641","$103.00","$31.07","$85.49","$59.74","$35.79","$64.66","$61.80","$31.07","$85.49","$35.09","$36.84","$57.47","$35.09","$61.50","$35.27","$35.79"
"Pardee Hospital","HC CEPHEID RSV PCR","87634","$175.00","$70.20","$145.25","$101.50","$71.60","$109.87","$105.00","$79.80","$145.25","$70.20","$73.71","$97.65","$70.20","$103.99","$70.55","$71.60"
"Pardee Hospital","HC HPV, DNA, AMP PROBE 18/45","87625","$86.00","$31.07","$71.38","$49.88","$41.36","$53.99","$51.60","$31.07","$71.38","$40.55","$42.58","$47.99","$40.55","$57.31","$40.75","$41.36"
"Pardee Hospital","HC FIBROTEST-ACTITEST","81596","$217.00","$72.19","$180.11","$125.86","$73.63","$136.23","$130.20","$98.95","$180.11","$72.19","$0.00","$121.09","$72.19","$86.63","$72.55","$73.63"
"Pardee Hospital","HC H PYLORI AG, STOOL IN HOUSE","87338","$106.00","$12.73","$87.98","$61.48","$14.67","$66.55","$63.60","$12.73","$87.98","$14.38","$15.10","$59.15","$14.38","$25.20","$14.45","$14.67"
"Pardee Hospital","HC PREGNENOLONE","84140","$115.00","$18.30","$95.45","$66.70","$21.08","$72.20","$69.00","$18.30","$95.45","$20.67","$21.70","$64.17","$20.67","$36.23","$20.77","$21.08"
"Pardee Hospital","HC BUPRENUPHINE CONFIRM","80348","$120.00","$19.44","$99.60","$69.60","$35.04","$75.34","$72.00","$54.72","$99.60","$0.00","$0.00","$66.96","$0.00","$19.44","$0.00","$0.00"
"Pardee Hospital","HC JAK2 V617F, QUANT MUTATION ANALYSIS","81270","$387.00","$81.17","$321.21","$224.46","$113.00","$242.96","$232.20","$81.17","$321.21","$0.00","$0.00","$215.95","$91.66","$150.07","$0.00","$0.00"
"Pardee Hospital","HC RPP B. PARAPERTUSSIS","87798","$60.00","$31.07","$60.00","$34.80","$35.79","$37.67","$36.00","$31.07","$49.80","$35.09","$36.84","$33.48","$35.09","$60.00","$35.27","$35.79"
"Pardee Hospital","HC RPP CHLAMYDIA","87486","$46.00","$25.67","$46.00","$26.68","$35.79","$28.88","$27.60","$31.07","$38.18","$35.09","$36.84","$25.67","$35.09","$46.00","$35.27","$35.79"
"Pardee Hospital","HC RPP M. PNEUMONIAE","87581","$46.00","$25.67","$46.00","$26.68","$35.79","$28.88","$27.60","$31.07","$38.18","$35.09","$36.84","$25.67","$35.09","$46.00","$35.27","$35.79"
"Pardee Hospital","HC RPP VIRUSES","87633","$540.00","$142.63","$540.00","$313.20","$145.48","$339.01","$324.00","$369.04","$448.20","$142.63","$149.76","$301.32","$416.78","$540.00","$143.34","$145.48"
"Pardee Hospital","HC RPP B. PERTUSSIS","87798","$60.00","$31.07","$60.00","$34.80","$35.79","$37.67","$36.00","$31.07","$49.80","$35.09","$36.84","$33.48","$35.09","$60.00","$35.27","$35.79"
"Pardee Hospital","HC CA 27.29 IN HOUSE","86300","$176.00","$18.43","$146.08","$102.08","$21.23","$110.49","$105.60","$18.43","$146.08","$20.81","$21.85","$98.21","$20.81","$36.46","$20.91","$21.23"
"Pardee Hospital","HC HEPATITIS C DRUG RESISTANCE","87900","$435.00","$115.41","$361.05","$252.30","$132.96","$273.09","$261.00","$115.41","$361.05","$130.35","$136.87","$242.73","$130.35","$228.37","$131.00","$132.96"
"Pardee Hospital","HC DRUG ASSAY INFLIXIMAB","80230","$481.00","$38.57","$399.23","$278.98","$39.34","$301.97","$288.60","$219.34","$399.23","$38.57","$40.50","$268.40","$38.57","$46.28","$38.76","$39.34"
"Pardee Hospital","HC DRUG ASSAY VORICONAZOLE","80285","$60.00","$27.11","$49.80","$34.80","$27.65","$37.67","$36.00","$27.36","$49.80","$27.11","$28.47","$33.48","$27.11","$32.53","$27.25","$27.65"
"Pardee Hospital","HC SOLID TUMOR CYTOGENIC STUDY","88329","$109.00","$19.80","$90.47","$63.22","$0.00","$68.94","$65.40","$24.67","$90.47","$0.00","$0.00","$60.82","$0.00","$19.80","$0.00","$0.00"
"Pardee Hospital","HC POC HEMATOCRIT","85014","$24.00","$2.10","$19.92","$13.92","$2.42","$15.07","$14.40","$2.10","$19.92","$2.37","$2.49","$13.39","$2.37","$4.15","$2.38","$2.42"
"Pardee Hospital","HC NON GYN SMEAR SPECIMEN","88104","$199.00","$19.80","$165.17","$115.42","$31.67","$125.87","$119.40","$30.25","$165.17","$31.05","$32.60","$111.04","$31.05","$19.80","$31.21","$31.05"
"Pardee Hospital","HC NONGYN CONCENTRATION SPECIMEN","88108","$159.00","$19.80","$131.97","$92.22","$32.25","$100.57","$95.40","$32.12","$131.97","$31.62","$0.00","$88.72","$32.86","$19.80","$31.21","$31.62"
"Pardee Hospital","HC CYSTOSPIN INTERP NON GYN","88112","$306.00","$28.16","$253.98","$177.48","$46.87","$193.55","$183.60","$28.16","$253.98","$45.95","$48.25","$170.75","$45.95","$41.46","$46.18","$45.95"
"Pardee Hospital","HC NON-GYN PREP W/ CELL ENHANCE","88112","$182.00","$28.16","$151.06","$105.56","$46.87","$115.12","$109.20","$28.16","$151.06","$45.95","$48.25","$101.56","$45.95","$41.46","$46.18","$45.95"
"Pardee Hospital","HC THINPREP PAP SMEAR-CYTOLOGY","88142","$222.00","$17.94","$184.26","$128.76","$20.67","$140.42","$133.20","$17.94","$184.26","$20.26","$0.00","$123.88","$20.26","$35.50","$20.36","$20.67"
"Pardee Hospital","HC FNA W/ IMMED EVAL FIRST PASS","88172","$191.00","$13.03","$158.53","$110.78","$138.43","$120.81","$114.60","$13.03","$158.53","$135.72","$0.00","$106.58","$135.72","$41.46","$133.95","$135.72"
"Pardee Hospital","HC FNA W/ PATHOLOGIST INTERPRET","88173","$382.00","$41.46","$317.06","$221.56","$46.87","$241.62","$229.20","$52.83","$317.06","$45.95","$48.25","$213.16","$45.95","$41.46","$46.18","$45.95"
"Pardee Hospital","HC PAP TP IMAGED SCREEN","88175","$199.00","$23.46","$165.17","$115.42","$27.02","$125.87","$119.40","$23.46","$165.17","$26.49","$27.81","$111.04","$26.49","$46.42","$26.62","$27.02"
"Pardee Hospital","HC FNA ADDL EVALUATION SAME SITE","88177","$109.00","$4.89","$90.47","$63.22","$0.00","$68.94","$65.40","$4.89","$90.47","$0.00","$0.00","$60.82","$0.00","$13.25","$0.00","$0.00"
"Pardee Hospital","HC FLOW MARKER 1ST","88184","$210.00","$19.80","$276.40","$121.80","$210.00","$132.83","$126.00","$49.57","$174.30","$263.24","$276.40","$117.18","$263.24","$19.80","$210.00","$214.20"
"Pardee Hospital","HC IGE RECEPTOR AB","88184","$210.00","$19.80","$276.40","$121.80","$210.00","$132.83","$126.00","$49.57","$174.30","$263.24","$276.40","$117.18","$263.24","$19.80","$210.00","$214.20"
"Pardee Hospital","HC CELL MARKER 1ST MARKER","88184","$210.00","$19.80","$276.40","$121.80","$210.00","$132.83","$126.00","$49.57","$174.30","$263.24","$276.40","$117.18","$263.24","$19.80","$210.00","$214.20"
"Pardee Hospital","HC TISS/CULT NONNEOPLASTIC DISORD","88230","$405.00","$103.15","$336.15","$234.90","$118.82","$256.16","$243.00","$103.15","$336.15","$116.49","$122.31","$225.99","$116.49","$204.12","$117.07","$118.82"
"Pardee Hospital","HC TISSUE CULT/BONE MARROW","88237","$450.00","$111.84","$373.50","$261.00","$146.63","$284.63","$270.00","$111.84","$373.50","$143.75","$150.94","$251.10","$143.75","$221.29","$144.47","$146.63"
"Pardee Hospital","HC KARYOTYPING W/ BANDING","88262","$850.00","$110.36","$705.50","$493.00","$128.00","$537.63","$510.00","$110.36","$705.50","$125.49","$131.76","$474.30","$125.49","$218.38","$126.12","$128.00"
"Pardee Hospital","HC CHROMOSOME ANALYSIS, 20-25CELL","88264","$990.00","$110.36","$821.70","$574.20","$147.50","$626.18","$594.00","$110.36","$821.70","$144.61","$151.84","$552.42","$144.61","$218.38","$145.33","$147.50"
"Pardee Hospital","HC MOLECULAR CYTOGEN, DNA PROBE","88271","$231.00","$18.96","$191.73","$133.98","$21.85","$146.11","$138.60","$18.96","$191.73","$21.42","$22.49","$128.90","$21.42","$37.52","$21.53","$21.85"
"Pardee Hospital","HC REF MOL CYTOG DNA PROBE","88271","$64.00","$18.96","$53.12","$37.12","$21.85","$40.48","$38.40","$18.96","$53.12","$21.42","$22.49","$35.71","$21.42","$37.52","$21.53","$21.85"
"Pardee Hospital","HC INTERPH.IN-S.HYBRID.100-300CEL","88275","$840.00","$35.56","$697.20","$487.20","$52.21","$531.30","$504.00","$35.56","$697.20","$51.19","$53.75","$468.72","$51.19","$70.37","$51.45","$52.21"
"Pardee Hospital","HC ADDITIONAL KARYOTYPE","88280","$93.00","$22.22","$77.19","$53.94","$34.14","$58.82","$55.80","$22.22","$77.19","$33.47","$35.14","$51.89","$33.47","$43.97","$33.64","$34.14"
"Pardee Hospital","HC ADDITIONAL CELLS COUNTED","88285","$420.00","$16.82","$348.60","$243.60","$27.45","$265.65","$252.00","$16.82","$348.60","$26.91","$28.26","$234.36","$26.91","$33.29","$27.04","$27.45"
"Pardee Hospital","HC LEVEL I SURG PATH GROSS ONLY","88300","$129.00","$6.98","$107.07","$74.82","$21.78","$81.59","$77.40","$6.98","$107.07","$21.35","$22.42","$71.98","$21.35","$19.80","$21.46","$21.35"
"Pardee Hospital","HC LEVEL II SURG PATH GR & MICRO","88302","$186.00","$16.52","$154.38","$107.88","$21.78","$117.65","$111.60","$16.52","$154.38","$21.35","$22.42","$103.79","$21.35","$19.80","$21.46","$21.35"
"Pardee Hospital","HC LEVEL III SURG PATH GR & MICRO","88304","$292.00","$22.34","$242.36","$169.36","$46.87","$184.69","$175.20","$22.34","$242.36","$45.95","$48.25","$162.94","$45.95","$41.46","$46.18","$45.95"
"Pardee Hospital","HC LEVEL IV CYTOLOGY GR & MICRO","88305","$379.00","$22.34","$314.57","$219.82","$46.87","$239.72","$227.40","$22.34","$314.57","$45.95","$48.25","$211.48","$45.95","$41.46","$46.18","$45.95"
"Pardee Hospital","HC BONE MARROW CLOT EXAM","88305","$379.00","$22.34","$314.57","$219.82","$46.87","$239.72","$227.40","$22.34","$314.57","$45.95","$48.25","$211.48","$45.95","$41.46","$46.18","$45.95"
"Pardee Hospital","HC LEVEL IV SURG PATH GR & MICRO","88305","$379.00","$22.34","$314.57","$219.82","$46.87","$239.72","$227.40","$22.34","$314.57","$45.95","$48.25","$211.48","$45.95","$41.46","$46.18","$45.95"
"Pardee Hospital","HC LEVEL V SURG PATH OR CYTO GROSS & MICRO","88307","$486.00","$65.18","$403.38","$281.88","$268.51","$307.40","$291.60","$146.15","$403.38","$263.24","$276.40","$271.19","$263.24","$65.18","$264.56","$263.24"
"Pardee Hospital","HC LEVEL VI SURG PATH GR & MICRO","88309","$557.00","$65.18","$612.67","$323.06","$557.00","$352.30","$334.20","$207.59","$462.31","$583.50","$612.67","$310.81","$583.50","$65.18","$557.00","$568.14"
"Pardee Hospital","HC DECALCIFICATION","88311","$142.00","$5.59","$117.86","$82.36","$0.00","$89.82","$85.20","$5.59","$117.86","$0.00","$0.00","$79.24","$0.00","$12.07","$0.00","$0.00"
"Pardee Hospital","HC SPECIAL STAINS GRP 1 DIFF QUIK","88312","$188.00","$19.80","$156.04","$109.04","$46.87","$118.91","$112.80","$45.85","$156.04","$45.95","$48.25","$104.90","$45.95","$19.80","$46.18","$45.95"
"Pardee Hospital","HC SPECIAL STAINS GRP 2 IRON STAIN BM","88313","$241.00","$19.80","$200.03","$139.78","$31.67","$152.43","$144.60","$36.77","$200.03","$31.05","$32.60","$134.48","$31.05","$19.80","$31.21","$31.05"
"Pardee Hospital","HC SPECIAL STAINS GRP 2 SPECIAL STAIN GRP II - CONSULT","88313","$146.00","$19.80","$121.18","$84.68","$31.67","$92.35","$87.60","$36.77","$121.18","$31.05","$32.60","$81.47","$31.05","$19.80","$31.21","$31.05"
"Pardee Hospital","HC CONSULT/REPORT W/SLIDE PREP","88323","$50.00","$27.90","$50.68","$29.00","$49.23","$31.63","$30.00","$33.05","$41.50","$48.26","$50.68","$27.90","$50.11","$41.46","$46.18","$48.26"
"Pardee Hospital","HC FROZEN SECTION FIRST BLOCK","88331","$271.00","$20.48","$224.93","$157.18","$135.95","$171.41","$162.60","$20.48","$224.93","$133.29","$139.95","$151.22","$133.29","$41.46","$133.95","$133.29"
"Pardee Hospital","HC FROZEN SECTION EA ADDTL BLOCK","88332","$112.00","$12.33","$92.96","$64.96","$0.00","$70.84","$67.20","$12.33","$92.96","$0.00","$0.00","$62.50","$0.00","$19.80","$0.00","$0.00"
"Pardee Hospital","HC INTRAOPERATIVE TOUCH PREP","88333","$164.00","$19.80","$643.54","$95.12","$164.00","$103.73","$98.40","$23.27","$136.12","$617.46","$643.54","$91.51","$612.90","$19.80","$164.00","$167.28"
"Pardee Hospital","HC TOUCH PREP ADDITIONAL","88334","$109.00","$14.43","$90.47","$63.22","$0.00","$68.94","$65.40","$14.43","$90.47","$0.00","$0.00","$60.82","$0.00","$19.80","$0.00","$0.00"
"Pardee Hospital","HC ANCA IFA","86255","$104.00","$10.67","$86.32","$60.32","$12.29","$65.78","$62.40","$10.67","$86.32","$12.05","$12.65","$58.03","$12.05","$21.12","$12.11","$12.29"
"Pardee Hospital","HC ER/PR PARAFFIN BLOCK SPECIMEN","88360","$295.00","$41.46","$244.85","$171.10","$135.95","$186.59","$177.00","$42.36","$244.85","$133.29","$139.95","$164.61","$133.29","$41.46","$133.95","$133.29"
"Pardee Hospital","HC ESTROGEN RECEPTOR MORPHOMETRIC SPECIMEN","88360","$295.00","$41.46","$244.85","$171.10","$135.95","$186.59","$177.00","$42.36","$244.85","$133.29","$139.95","$164.61","$133.29","$41.46","$133.95","$133.29"
"Pardee Hospital","HC PROGESTERONE RECEPTOR MORPHOME SPECIMEN","88360","$295.00","$41.46","$244.85","$171.10","$135.95","$186.59","$177.00","$42.36","$244.85","$133.29","$139.95","$164.61","$133.29","$41.46","$133.95","$133.29"
"Pardee Hospital","HC CELL MARKER EACH ADDITIONAL","88185","$187.00","$19.80","$155.21","$108.46","$0.00","$118.28","$112.20","$30.25","$155.21","$0.00","$0.00","$104.35","$0.00","$19.80","$0.00","$0.00"
"Pardee Hospital","HC TISSUE CULT/BN MARR/SETUP ONLY","88237","$489.00","$111.84","$405.87","$283.62","$146.63","$309.29","$293.40","$111.84","$405.87","$143.75","$150.94","$272.86","$143.75","$221.29","$144.47","$146.63"
"Pardee Hospital","HC REF INTERPHS ISH ANLYZ 100/300","88275","$915.00","$35.56","$759.45","$530.70","$52.21","$578.74","$549.00","$35.56","$759.45","$51.19","$53.75","$510.57","$51.19","$70.37","$51.45","$52.21"
"Pardee Hospital","HC PIN4 COCKTAIL SPECIMEN","88344","$241.00","$86.57","$287.07","$139.78","$241.00","$152.43","$144.60","$86.57","$200.03","$287.07","$0.00","$134.48","$263.24","$92.36","$241.00","$245.82"
