Facility Name,Charge Description,CPT/HCPCS,Price,Min,Max,Aetna,Aetna Medicare Advantage,Aetna NC Preferred,BCBS,BCBS Blue Select,BCBS Blue UNC Health Alliance,Blue Home,Cash Discount,Cigna,Cigna Connect Network,Cigna SureFit,First Health,Humana,Humana Medicare Advantage,Liberty  Medicare Advantage,MedCost,TriCare,United Healthcare,United Healthcare Medicare Advantage,WellCare Medicare Advantage
"Johnston Memorial Hospital","HC CUTANEOUS IMMUNO, BX INITIAL","88346","$869.00","$36.07","$695.20","$477.95","$281.35","$434.50","$252.88","$252.88","$176.58","$199.61","$521.40","$36.07","$349.34","$356.29","$677.82","$695.20","$268.04","$0.00","$621.42","$268.04","$93.00","$275.99","$270.72"
"Johnston Memorial Hospital","HC APOLIPOPROTEIN A1","82172","$206.00","$13.72","$164.80","$113.30","$21.30","$103.00","$59.95","$59.95","$41.86","$64.58","$123.60","$13.72","$82.81","$84.46","$160.68","$164.80","$21.09","$22.14","$147.31","$21.09","$93.00","$21.20","$21.30"
"Johnston Memorial Hospital","HC EFPO-OSMOLALITY, F","84999","$227.00","$12.70","$181.60","$124.85","$42.90","$113.50","$66.06","$66.06","$46.13","$71.16","$136.20","$12.70","$91.25","$93.07","$177.06","$181.60","$0.00","$0.00","$162.33","$0.00","$93.00","$0.00","$42.90"
"Johnston Memorial Hospital","HC EFPO-POTASSIUM, F","84999","$227.00","$12.70","$181.60","$124.85","$42.90","$113.50","$66.06","$66.06","$46.13","$71.16","$136.20","$12.70","$91.25","$93.07","$177.06","$181.60","$0.00","$0.00","$162.33","$0.00","$93.00","$0.00","$42.90"
"Johnston Memorial Hospital","HC ANTIGLOMERULAR BASE","83520","$367.00","$11.46","$293.60","$201.85","$17.44","$183.50","$106.80","$106.80","$74.57","$115.05","$220.20","$11.46","$147.53","$150.47","$286.26","$293.60","$17.27","$18.13","$262.44","$17.27","$93.00","$17.36","$17.44"
"Johnston Memorial Hospital","HC MS PROFILE (83916)","83916","$117.00","$17.80","$93.60","$64.35","$27.66","$58.50","$34.05","$34.05","$23.77","$36.68","$70.20","$17.80","$47.03","$47.97","$91.26","$93.60","$27.39","$28.76","$83.67","$27.39","$93.00","$27.53","$27.66"
"Johnston Memorial Hospital","HC ANTISMOOTH MUSCLE ANTIBODY","86255","$239.00","$10.67","$191.20","$131.45","$12.17","$119.50","$69.55","$69.55","$48.56","$74.93","$143.40","$10.67","$96.08","$97.99","$186.42","$191.20","$12.05","$12.65","$170.91","$12.05","$93.00","$12.11","$12.17"
"Johnston Memorial Hospital","HC 83370 ACHR RECEPTOR MODULATING AB","83519","$261.00","$11.96","$208.80","$143.55","$18.58","$130.50","$75.95","$75.95","$53.04","$81.82","$156.60","$11.96","$104.92","$107.01","$203.58","$208.80","$18.40","$19.32","$186.64","$18.40","$93.00","$18.49","$18.58"
"Johnston Memorial Hospital","HC HLA DPB1 HIRES TYPING","81382","$439.00","$82.97","$351.20","$241.45","$82.97","$219.50","$127.75","$127.75","$89.20","$137.63","$263.40","$109.51","$176.48","$179.99","$342.42","$351.20","$0.00","$0.00","$313.93","$123.68","$93.00","$0.00","$82.97"
"Johnston Memorial Hospital","HC MYCOBACTERIA ID BY MS","87118","$72.00","$9.69","$72.00","$39.60","$14.76","$36.00","$20.95","$20.95","$14.63","$22.57","$43.20","$9.69","$28.94","$29.52","$56.16","$57.60","$14.61","$15.34","$51.49","$14.61","$72.00","$14.68","$14.76"
"Johnston Memorial Hospital","HC CDS SAMPLE STORAGE FEE","86849","$1,197.00","$12.70","$957.60","$658.35","$0.00","$598.50","$348.33","$348.33","$243.23","$375.26","$718.20","$12.70","$481.19","$490.77","$933.66","$957.60","$0.00","$0.00","$855.97","$0.00","$93.00","$0.00","$0.00"
"Johnston Memorial Hospital","HC ITRACONAZOLE","80299","$270.00","$12.13","$216.00","$148.50","$18.83","$135.00","$78.57","$78.57","$54.86","$84.65","$162.00","$12.13","$108.54","$110.70","$210.60","$216.00","$18.64","$19.57","$193.08","$18.64","$93.00","$18.73","$18.83"
"Johnston Memorial Hospital","HC NMDA-R AB TITER","86256","$68.00","$10.67","$74.00","$40.70","$12.17","$37.00","$21.53","$21.53","$15.04","$23.20","$40.80","$10.67","$29.75","$30.34","$57.72","$59.20","$12.05","$12.65","$52.92","$12.05","$74.00","$12.11","$12.17"
"Johnston Memorial Hospital","HC NMDA-R AB TITER CSF","86256","$68.00","$10.67","$74.00","$40.70","$12.17","$37.00","$21.53","$21.53","$15.04","$23.20","$40.80","$10.67","$29.75","$30.34","$57.72","$59.20","$12.05","$12.65","$52.92","$12.05","$74.00","$12.11","$12.17"
"Johnston Memorial Hospital","HC AMPA-R AB TITER","86256","$68.00","$10.67","$74.00","$40.70","$12.17","$37.00","$21.53","$21.53","$15.04","$23.20","$40.80","$10.67","$29.75","$30.34","$57.72","$59.20","$12.05","$12.65","$52.92","$12.05","$74.00","$12.11","$12.17"
"Johnston Memorial Hospital","HC AMPA-R AB TITER CSF","86256","$68.00","$10.67","$74.00","$40.70","$12.17","$37.00","$21.53","$21.53","$15.04","$23.20","$40.80","$10.67","$29.75","$30.34","$57.72","$59.20","$12.05","$12.65","$52.92","$12.05","$74.00","$12.11","$12.17"
"Johnston Memorial Hospital","HC GABA-B-R AB TITER","86256","$68.00","$10.67","$74.00","$40.70","$12.17","$37.00","$21.53","$21.53","$15.04","$23.20","$40.80","$10.67","$29.75","$30.34","$57.72","$59.20","$12.05","$12.65","$52.92","$12.05","$74.00","$12.11","$12.17"
"Johnston Memorial Hospital","HC GABA-B-R-AB TITER CSF","86256","$68.00","$10.67","$74.00","$40.70","$12.17","$37.00","$21.53","$21.53","$15.04","$23.20","$40.80","$10.67","$29.75","$30.34","$57.72","$59.20","$12.05","$12.65","$52.92","$12.05","$74.00","$12.11","$12.17"
"Johnston Memorial Hospital","HC CD 11B","86356","$155.00","$23.71","$124.00","$85.25","$27.05","$77.50","$45.11","$45.11","$31.50","$48.59","$93.00","$23.71","$62.31","$63.55","$120.90","$124.00","$26.78","$28.12","$110.84","$26.78","$93.00","$26.91","$27.05"
"Johnston Memorial Hospital","HC CONNECTIVE TISSUE DISEASES, MAYO","86376","$182.00","$12.88","$145.60","$100.10","$14.70","$91.00","$52.96","$52.96","$36.98","$57.06","$109.20","$12.88","$73.16","$74.62","$141.96","$145.60","$14.55","$15.28","$130.15","$14.55","$93.00","$14.62","$14.70"
"Johnston Memorial Hospital","HC SPUTUM CULTURE AND GS","87070","$145.00","$7.63","$116.00","$79.75","$8.71","$72.50","$42.20","$42.20","$29.46","$45.46","$87.00","$7.63","$58.29","$59.45","$113.10","$116.00","$8.62","$9.05","$103.69","$8.62","$93.00","$8.66","$8.71"
"Johnston Memorial Hospital","HC REFLEX THYROPEROXIDSE ABS MAYO","86376","$182.00","$12.88","$145.60","$100.10","$14.70","$91.00","$52.96","$52.96","$36.98","$57.06","$109.20","$12.88","$73.16","$74.62","$141.96","$145.60","$14.55","$15.28","$130.15","$14.55","$93.00","$14.62","$14.70"
"Johnston Memorial Hospital","HC THEROPEROXIDASE ABS MAYO","86376","$182.00","$12.88","$145.60","$100.10","$14.70","$91.00","$52.96","$52.96","$36.98","$57.06","$109.20","$12.88","$73.16","$74.62","$141.96","$145.60","$14.55","$15.28","$130.15","$14.55","$93.00","$14.62","$14.70"
"Johnston Memorial Hospital","HC PLASMA HEMOGLOBIN","83051","$187.00","$6.47","$149.60","$102.85","$7.38","$93.50","$54.42","$54.42","$38.00","$58.62","$112.20","$6.47","$75.17","$76.67","$145.86","$149.60","$7.31","$0.00","$133.72","$7.31","$93.00","$7.35","$7.38"
"Johnston Memorial Hospital","HC OLIGOSACCHARIDES, WBC","82657","$515.00","$15.99","$412.00","$283.25","$22.39","$257.50","$149.87","$149.87","$104.65","$161.45","$309.00","$15.99","$207.03","$211.15","$401.70","$412.00","$22.17","$23.28","$368.28","$22.17","$93.00","$22.28","$22.39"
"Johnston Memorial Hospital","HC DRUG, ANY NUMBER FROM DRUG CLASS A, SINGLE DRUG CLASS METHOD PRESUMPTIVE","80307","$483.00","$62.14","$386.40","$265.65","$62.76","$241.50","$140.55","$140.55","$98.15","$151.42","$289.80","$303.81","$194.17","$198.03","$376.74","$386.40","$62.14","$65.25","$345.39","$62.14","$93.00","$62.45","$62.76"
"Johnston Memorial Hospital","HC ALCOHOLS PRESUMPTIVE","80307","$483.00","$51.96","$386.40","$265.65","$115.57","$241.50","$140.55","$140.55","$98.15","$151.42","$289.80","$51.96","$194.17","$198.03","$376.74","$386.40","$114.43","$0.00","$345.39","$114.43","$93.00","$115.00","$115.57"
"Johnston Memorial Hospital","HC OPIOIDS AND OPIATE ANALOGS, 5 OR MORE","80364","$193.00","$36.48","$154.40","$106.15","$36.48","$96.50","$56.16","$56.16","$39.22","$60.51","$115.80","$121.40","$77.59","$79.13","$150.54","$154.40","$0.00","$0.00","$138.01","$0.00","$93.00","$0.00","$36.48"
"Johnston Memorial Hospital","HC HPV, HIGH RISK TYPES","87624","$160.00","$31.07","$128.00","$88.00","$35.44","$80.00","$46.56","$46.56","$32.51","$50.16","$96.00","$31.07","$64.32","$65.60","$124.80","$128.00","$35.09","$36.84","$114.42","$35.09","$93.00","$35.27","$35.44"
"Johnston Memorial Hospital","HC HLA B57:01 BY FLOW CYTOMETRY","86812","$398.00","$22.85","$318.40","$218.90","$26.07","$199.00","$115.82","$115.82","$80.87","$124.77","$238.80","$22.85","$160.00","$163.18","$310.44","$318.40","$25.81","$27.10","$284.61","$25.81","$93.00","$25.94","$26.07"
"Johnston Memorial Hospital","HC HEMATOLYMPHOID SEQUENCE ANALYSIS","81450","$312.00","$58.97","$759.53","$171.60","$58.97","$156.00","$90.79","$90.79","$63.40","$97.81","$187.20","$312.00","$125.42","$127.92","$243.36","$249.60","$0.00","$0.00","$223.11","$759.53","$93.00","$0.00","$58.97"
"Johnston Memorial Hospital","HC MDMA CONFIRMATION URINE","80359","$77.00","$14.55","$77.00","$42.35","$14.55","$38.50","$22.41","$22.41","$15.65","$24.14","$46.20","$48.43","$30.95","$31.57","$60.06","$61.60","$0.00","$0.00","$55.06","$0.00","$77.00","$0.00","$14.55"
"Johnston Memorial Hospital","HC CEPHEID NOROVIRUS GI","87798","$1,034.00","$31.07","$827.20","$568.70","$35.44","$517.00","$300.89","$300.89","$210.11","$324.16","$620.40","$31.07","$415.67","$423.94","$806.52","$827.20","$35.09","$36.84","$739.41","$35.09","$93.00","$35.27","$35.44"
"Johnston Memorial Hospital","HC OXYCODONE","80365","$82.00","$16.87","$114.43","$45.65","$83.00","$41.50","$24.15","$24.15","$16.87","$26.02","$49.20","$51.96","$33.37","$34.03","$64.74","$66.40","$83.00","$0.00","$59.35","$114.43","$83.00","$83.00","$83.00"
"Johnston Memorial Hospital","HC CFTR GENE KNOWN FAM VARIANTS","81403","$853.00","$93.00","$682.40","$469.15","$187.05","$426.50","$248.22","$248.22","$173.33","$267.42","$511.80","$118.83","$342.91","$349.73","$665.34","$682.40","$185.20","$194.46","$609.98","$185.20","$93.00","$186.13","$187.05"
"Johnston Memorial Hospital","HC JAK2EXON12-14 MOL PATH LEVEL 4","81403","$853.00","$93.00","$682.40","$469.15","$187.05","$426.50","$248.22","$248.22","$173.33","$267.42","$511.80","$118.83","$342.91","$349.73","$665.34","$682.40","$185.20","$194.46","$609.98","$185.20","$93.00","$186.13","$187.05"
"Johnston Memorial Hospital","HC PANCR PRSS1 MOPATH PROC  LVL 5","81404","$3,297.00","$93.00","$2,637.60","$1,813.35","$277.58","$1,648.50","$959.43","$959.43","$669.95","$1,033.61","$1,978.20","$196.65","$1,325.39","$1,351.77","$2,571.66","$2,637.60","$274.83","$288.57","$2,357.68","$274.83","$93.00","$276.20","$277.58"
"Johnston Memorial Hospital","HC PARAPL EVAL MOPATH PROC  LVL 5","81404","$3,297.00","$93.00","$2,637.60","$1,813.35","$277.58","$1,648.50","$959.43","$959.43","$669.95","$1,033.61","$1,978.20","$196.65","$1,325.39","$1,351.77","$2,571.66","$2,637.60","$274.83","$288.57","$2,357.68","$274.83","$93.00","$276.20","$277.58"
"Johnston Memorial Hospital","HC PARAPL EVAL MOPATH PROC  LVL 6","81405","$3,297.00","$93.00","$2,637.60","$1,813.35","$304.36","$1,648.50","$959.43","$959.43","$669.95","$1,033.61","$1,978.20","$211.92","$1,325.39","$1,351.77","$2,571.66","$2,637.60","$301.35","$316.42","$2,357.68","$301.35","$93.00","$302.86","$304.36"
"Johnston Memorial Hospital","HC SMEAR- GIEMSA URINE CELL TYPE","87205","$83.00","$3.78","$83.00","$45.65","$4.31","$41.50","$24.15","$24.15","$16.87","$26.02","$49.80","$3.78","$33.37","$34.03","$64.74","$66.40","$4.27","$4.48","$59.35","$4.27","$83.00","$4.29","$4.31"
"Johnston Memorial Hospital","HC VALPROIC ACID FREE","80164","$137.00","$12.00","$109.60","$75.35","$13.68","$68.50","$39.87","$39.87","$27.84","$42.95","$82.20","$12.00","$55.07","$56.17","$106.86","$109.60","$13.54","$14.22","$97.97","$13.54","$93.00","$13.61","$13.68"
"Johnston Memorial Hospital","HC PROCAINAMIDE WITH METABOLITES","80192","$118.00","$14.83","$94.40","$64.90","$0.00","$59.00","$34.34","$34.34","$23.98","$36.99","$70.80","$14.83","$47.44","$48.38","$92.04","$94.40","$0.00","$0.00","$84.38","$0.00","$93.00","$0.00","$0.00"
"Johnston Memorial Hospital","HC BENADRYL (DIPHENHYDRAMINE)","80299","$270.00","$12.13","$216.00","$148.50","$18.83","$135.00","$78.57","$78.57","$54.86","$84.65","$162.00","$12.13","$108.54","$110.70","$210.60","$216.00","$18.64","$19.57","$193.08","$18.64","$93.00","$18.73","$18.83"
"Johnston Memorial Hospital","HC RIFAMPIN ANTIMOCROBIAL LEVEL","80299","$270.00","$12.13","$216.00","$148.50","$18.83","$135.00","$78.57","$78.57","$54.86","$84.65","$162.00","$12.13","$108.54","$110.70","$210.60","$216.00","$18.64","$19.57","$193.08","$18.64","$93.00","$18.73","$18.83"
"Johnston Memorial Hospital","HC ZOLOFT (SERTRALINE)","80299","$270.00","$12.13","$216.00","$148.50","$18.83","$135.00","$78.57","$78.57","$54.86","$84.65","$162.00","$12.13","$108.54","$110.70","$210.60","$216.00","$18.64","$19.57","$193.08","$18.64","$93.00","$18.73","$18.83"
"Johnston Memorial Hospital","HC CHLORPROMAZINE","80342","$205.00","$38.75","$164.00","$112.75","$38.75","$102.50","$59.66","$59.66","$41.66","$64.27","$123.00","$128.95","$82.41","$84.05","$159.90","$164.00","$0.00","$0.00","$146.60","$0.00","$93.00","$0.00","$38.75"
"Johnston Memorial Hospital","HC FLUPHENAZINE (PROLIXIN)","80342","$205.00","$38.75","$164.00","$112.75","$38.75","$102.50","$59.66","$59.66","$41.66","$64.27","$123.00","$128.95","$82.41","$84.05","$159.90","$164.00","$0.00","$0.00","$146.60","$0.00","$93.00","$0.00","$38.75"
"Johnston Memorial Hospital","HC CYCLIC AMP","82030","$327.00","$22.84","$261.60","$179.85","$26.06","$163.50","$95.16","$95.16","$66.45","$102.51","$196.20","$22.84","$131.45","$134.07","$255.06","$261.60","$25.80","$27.09","$233.84","$25.80","$93.00","$25.93","$26.06"
"Johnston Memorial Hospital","HC APOLIPOPROTEIN E","82172","$206.00","$13.72","$164.80","$113.30","$21.30","$103.00","$59.95","$59.95","$41.86","$64.58","$123.60","$13.72","$82.81","$84.46","$160.68","$164.80","$21.09","$22.14","$147.31","$21.09","$93.00","$21.20","$21.30"
"Johnston Memorial Hospital","HC PYRIDINIUM CROSSLINKS","82523","$177.00","$16.55","$141.60","$97.35","$18.87","$88.50","$51.51","$51.51","$35.97","$55.49","$106.20","$16.55","$71.15","$72.57","$138.06","$141.60","$18.68","$19.61","$126.57","$18.68","$93.00","$18.77","$18.87"
"Johnston Memorial Hospital","HC FLUORIDE","82735","$172.00","$16.41","$137.60","$94.60","$18.73","$86.00","$50.05","$50.05","$34.95","$53.92","$103.20","$16.41","$69.14","$70.52","$134.16","$137.60","$18.54","$19.47","$123.00","$18.54","$93.00","$18.63","$18.73"
"Johnston Memorial Hospital","HC FLURAZEPAM","82742","$199.00","$40.44","$159.20","$109.45","$0.00","$99.50","$57.91","$57.91","$40.44","$62.39","$119.40","$125.17","$80.00","$81.59","$155.22","$159.20","$0.00","$0.00","$142.30","$0.00","$93.00","$0.00","$0.00"
"Johnston Memorial Hospital","HC RBC FOLATE","82747","$196.00","$15.33","$156.80","$107.80","$0.00","$98.00","$57.04","$57.04","$39.83","$61.45","$117.60","$15.33","$78.79","$80.36","$152.88","$156.80","$0.00","$0.00","$140.16","$0.00","$93.00","$0.00","$0.00"
"Johnston Memorial Hospital","HC PANCREATIC ELASTASE FECAL","83520","$367.00","$11.46","$293.60","$201.85","$17.44","$183.50","$106.80","$106.80","$74.57","$115.05","$220.20","$11.46","$147.53","$150.47","$286.26","$293.60","$17.27","$18.13","$262.44","$17.27","$93.00","$17.36","$17.44"
"Johnston Memorial Hospital","HC LDH ISOENZYMES","83625","$101.00","$11.33","$93.00","$55.55","$12.92","$50.50","$29.39","$29.39","$20.52","$31.66","$60.60","$11.33","$40.60","$41.41","$78.78","$80.80","$12.79","$13.43","$72.23","$12.79","$93.00","$12.85","$12.92"
"Johnston Memorial Hospital","HC L/S RATIO","83661","$145.00","$19.47","$116.00","$79.75","$0.00","$72.50","$42.20","$42.20","$29.46","$45.46","$87.00","$19.47","$58.29","$59.45","$113.10","$116.00","$0.00","$0.00","$103.69","$0.00","$93.00","$0.00","$0.00"
"Johnston Memorial Hospital","HC MERCURY QUANT","83825","$104.00","$14.39","$93.00","$57.20","$16.42","$52.00","$30.26","$30.26","$21.13","$32.60","$62.40","$14.39","$41.81","$42.64","$81.12","$83.20","$16.26","$17.07","$74.37","$16.26","$93.00","$16.34","$16.42"
"Johnston Memorial Hospital","HC PKU","84030","$282.00","$4.87","$225.60","$155.10","$5.56","$141.00","$82.06","$82.06","$57.30","$88.41","$169.20","$4.87","$113.36","$115.62","$219.96","$225.60","$5.50","$5.78","$201.66","$5.50","$93.00","$5.53","$5.56"
"Johnston Memorial Hospital","HC PROCALCITONIN","84145","$650.00","$23.72","$520.00","$357.50","$27.49","$325.00","$189.15","$189.15","$132.08","$203.78","$390.00","$23.72","$261.30","$266.50","$507.00","$520.00","$27.22","$28.58","$464.82","$27.22","$93.00","$27.36","$27.49"
"Johnston Memorial Hospital","HC ESTROGEN RECEPTOR","84233","$864.00","$57.03","$691.20","$475.20","$0.00","$432.00","$251.42","$251.42","$175.56","$270.86","$518.40","$57.03","$347.33","$354.24","$673.92","$691.20","$0.00","$0.00","$617.85","$0.00","$93.00","$0.00","$0.00"
"Johnston Memorial Hospital","HC PROGRESTERONE RECEPTOR ASSAY","84234","$480.00","$57.45","$384.00","$264.00","$0.00","$240.00","$139.68","$139.68","$97.54","$150.48","$288.00","$57.45","$192.96","$196.80","$374.40","$384.00","$0.00","$0.00","$343.25","$0.00","$93.00","$0.00","$0.00"
"Johnston Memorial Hospital","HC PHOSPHLIPDS","84311","$95.00","$6.19","$93.00","$52.25","$8.18","$47.50","$27.65","$27.65","$19.30","$29.78","$57.00","$6.19","$38.19","$38.95","$74.10","$76.00","$8.10","$8.51","$67.93","$8.10","$93.00","$8.14","$8.18"
"Johnston Memorial Hospital","HC AMYLASE ISOENZYMES-MACRO QL","84999","$227.00","$12.70","$181.60","$124.85","$42.90","$113.50","$66.06","$66.06","$46.13","$71.16","$136.20","$12.70","$91.25","$93.07","$177.06","$181.60","$0.00","$0.00","$162.33","$0.00","$93.00","$0.00","$42.90"
"Johnston Memorial Hospital","HC AMYLASE ISOENZYMES-PAN ISOENZ","84999","$227.00","$12.70","$181.60","$124.85","$42.90","$113.50","$66.06","$66.06","$46.13","$71.16","$136.20","$12.70","$91.25","$93.07","$177.06","$181.60","$0.00","$0.00","$162.33","$0.00","$93.00","$0.00","$42.90"
"Johnston Memorial Hospital","HC AMYLASE ISOENZYMES-SALIVARY","84999","$227.00","$12.70","$181.60","$124.85","$42.90","$113.50","$66.06","$66.06","$46.13","$71.16","$136.20","$12.70","$91.25","$93.07","$177.06","$181.60","$0.00","$0.00","$162.33","$0.00","$93.00","$0.00","$42.90"
"Johnston Memorial Hospital","HC LCM VIRUS IGG","86727","$423.00","$11.39","$338.40","$232.65","$0.00","$211.50","$123.09","$123.09","$85.95","$132.61","$253.80","$11.39","$170.05","$173.43","$329.94","$338.40","$0.00","$0.00","$302.49","$0.00","$93.00","$0.00","$0.00"
"Johnston Memorial Hospital","HC HUMAN MONOCYTIC EHRLICH-PCR","87798","$1,034.00","$31.07","$827.20","$568.70","$35.44","$517.00","$300.89","$300.89","$210.11","$324.16","$620.40","$31.07","$415.67","$423.94","$806.52","$827.20","$35.09","$36.84","$739.41","$35.09","$93.00","$35.27","$35.44"
"Johnston Memorial Hospital","HC NALTREXONE & METABOLITE","","$454.00","$92.25","$363.20","$249.70","$0.00","$227.00","$132.11","$132.11","$92.25","$142.33","$272.40","$285.57","$182.51","$186.14","$354.12","$363.20","$0.00","$0.00","$324.66","$0.00","$93.00","$0.00","$0.00"
"Johnston Memorial Hospital","HC STRICTINE SCREEN/CONFIRMATION","","$454.00","$92.25","$363.20","$249.70","$0.00","$227.00","$132.11","$132.11","$92.25","$142.33","$272.40","$285.57","$182.51","$186.14","$354.12","$363.20","$0.00","$0.00","$324.66","$0.00","$93.00","$0.00","$0.00"
"Johnston Memorial Hospital","HC ALLERGEN PROFILE BASIC FOOD","86005","$123.00","$7.06","$98.40","$67.65","$0.00","$61.50","$35.79","$35.79","$24.99","$38.56","$73.80","$7.06","$49.45","$50.43","$95.94","$98.40","$0.00","$0.00","$87.96","$0.00","$93.00","$0.00","$0.00"
"Johnston Memorial Hospital","HC ATYP P-ANCA TITR","86021","$372.00","$13.33","$297.60","$204.60","$15.20","$186.00","$108.25","$108.25","$75.59","$116.62","$223.20","$13.33","$149.54","$152.52","$290.16","$297.60","$15.05","$15.80","$266.02","$15.05","$93.00","$15.13","$15.20"
"Johnston Memorial Hospital","HC ANTISTREPTOLYSIN O SCREEN","86063","$84.00","$5.11","$84.00","$46.20","$0.00","$42.00","$24.44","$24.44","$17.07","$26.33","$50.40","$5.11","$33.77","$34.44","$65.52","$67.20","$0.00","$0.00","$60.07","$0.00","$84.00","$0.00","$0.00"
"Johnston Memorial Hospital","HC ANTICHROMATIN ANTIBODIES","86235","$145.00","$15.88","$116.00","$79.75","$18.11","$72.50","$42.20","$42.20","$29.46","$45.46","$87.00","$15.88","$58.29","$59.45","$113.10","$116.00","$17.93","$18.83","$103.69","$17.93","$93.00","$18.02","$18.11"
"Johnston Memorial Hospital","HC COXSACKIE VIRUS","86280","$761.00","$7.25","$608.80","$418.55","$0.00","$380.50","$221.45","$221.45","$154.64","$238.57","$456.60","$7.25","$305.92","$312.01","$593.58","$608.80","$0.00","$0.00","$544.19","$0.00","$93.00","$0.00","$0.00"
