Facility Name,Charge Description,CPT/HCPCS,Price,Min,Max,Aetna,Aetna Medicare Advantage,BCBS,BCBS Medicare Advantage,Cash Discount,Cigna,Cigna Connect Network,Cigna SureFit,Coventry,First Carolina Care,First Carolina Care Medicare Advantage,First Health,First Medicare Direct,Humana,Humana Gold,Humana Medicare Advantage,MedCost,TriCare,United Healthcare,United Healthcare Medicare Advantage,WellCare Medicare Advantage
"Chatham Hospital","HC SELECTED CELL ANTIBODY SCREEN A","86885","$21.00","$5.72","$19.32","$7.98","$6.22","$7.93","$5.88","$12.60","$15.90","$11.13","$11.34","$7.98","$18.90","$6.27","$18.69","$5.89","$18.48","$5.78","$5.78","$19.32","$5.72","$18.90","$6.24","$6.17"
"Chatham Hospital","HC SELECTED CELL ANTIBODY SCREEN B","86885","$31.00","$5.72","$28.52","$11.78","$9.18","$11.70","$8.68","$18.60","$23.47","$16.43","$16.74","$11.78","$27.90","$9.26","$27.59","$5.89","$27.28","$5.78","$5.78","$28.52","$5.72","$27.90","$9.21","$9.11"
"Chatham Hospital","HC BIOCHEMICAL ID B","87077","$92.00","$8.08","$84.64","$34.96","$27.23","$34.73","$25.76","$55.20","$69.64","$48.76","$49.68","$34.96","$82.80","$0.00","$81.88","$8.32","$80.96","$8.16","$8.16","$84.64","$8.08","$82.80","$27.35","$27.05"
"Chatham Hospital","HC EYE CULTURE","87070","$105.00","$8.62","$96.60","$39.90","$31.08","$39.64","$29.40","$63.00","$79.49","$55.65","$56.70","$39.90","$94.50","$0.00","$93.45","$8.88","$92.40","$8.71","$8.71","$96.60","$8.62","$94.50","$31.21","$30.87"
"Chatham Hospital","HC NASAL CULTURE","87070","$105.00","$8.62","$96.60","$39.90","$31.08","$39.64","$29.40","$63.00","$79.49","$55.65","$56.70","$39.90","$94.50","$0.00","$93.45","$8.88","$92.40","$8.71","$8.71","$96.60","$8.62","$94.50","$31.21","$30.87"
"Chatham Hospital","HC CLOMIPRAMINE LEVEL","80299","$172.00","$18.64","$158.24","$65.36","$50.91","$64.93","$48.16","$103.20","$130.20","$91.16","$92.88","$65.36","$154.80","$0.00","$153.08","$19.20","$151.36","$18.83","$18.83","$158.24","$18.64","$154.80","$51.13","$50.57"
"Chatham Hospital","HC WHITE BLOOD CELLS, STOOL","89055","$104.00","$4.27","$95.68","$39.52","$0.00","$80.63","$29.12","$62.40","$78.73","$55.12","$56.16","$39.52","$93.60","$0.00","$92.56","$4.40","$91.52","$4.31","$4.31","$95.68","$4.27","$93.60","$30.91","$30.58"
"Chatham Hospital","HC CRYSTAL ID TISSUE OR BODY","89060","$49.00","$7.33","$45.08","$18.62","$14.50","$18.50","$13.72","$29.40","$37.09","$25.97","$26.46","$18.62","$44.10","$0.00","$43.61","$7.55","$43.12","$7.40","$7.40","$45.08","$7.33","$44.10","$14.57","$14.41"
"Chatham Hospital","HC TRILEPTAL","82542","$213.00","$24.09","$195.96","$80.94","$63.05","$80.41","$59.64","$127.80","$161.24","$112.89","$115.02","$80.94","$191.70","$0.00","$189.57","$24.81","$187.44","$24.33","$24.33","$195.96","$24.09","$191.70","$63.31","$62.62"
"Chatham Hospital","HC VITAMIN B12 FOLATE","82607","$144.00","$15.08","$132.48","$54.72","$42.62","$54.36","$40.32","$86.40","$109.01","$76.32","$77.76","$54.72","$129.60","$0.00","$128.16","$15.53","$126.72","$15.23","$15.23","$132.48","$15.08","$129.60","$42.80","$42.34"
"Chatham Hospital","HC LEAD PEDIATRIC","83655","$94.00","$12.11","$86.48","$35.72","$27.82","$35.49","$26.32","$56.40","$71.16","$49.82","$50.76","$35.72","$84.60","$0.00","$83.66","$12.47","$82.72","$12.23","$12.23","$86.48","$12.11","$84.60","$27.94","$27.64"
"Chatham Hospital","HC LEAD ADULT","83655","$113.00","$12.11","$103.96","$42.94","$33.45","$42.66","$31.64","$67.80","$85.54","$59.89","$61.02","$42.94","$101.70","$0.00","$100.57","$12.47","$99.44","$12.23","$12.23","$103.96","$12.11","$101.70","$33.59","$33.22"
"Chatham Hospital","HC CORTISOL AM","82533","$149.00","$16.30","$137.08","$56.62","$44.10","$56.25","$41.72","$89.40","$112.79","$78.97","$80.46","$56.62","$134.10","$0.00","$132.61","$16.79","$131.12","$16.46","$16.46","$137.08","$16.30","$134.10","$44.29","$43.81"
"Chatham Hospital","HC T3, TOTAL PART OF PROFILE","84480","$80.00","$22.40","$73.60","$30.40","$23.68","$30.20","$22.40","$48.00","$60.56","$42.40","$43.20","$30.40","$72.00","$0.00","$71.20","$24.00","$70.40","$23.43","$23.43","$73.60","$23.32","$72.00","$23.78","$23.52"
"Chatham Hospital","HC URIC ACID, URINE (RANDOM)","84560","$47.00","$5.08","$43.24","$17.86","$13.91","$17.74","$13.16","$28.20","$35.58","$24.91","$25.38","$17.86","$42.30","$0.00","$41.83","$5.23","$41.36","$5.13","$5.13","$43.24","$5.08","$42.30","$13.97","$13.82"
"Chatham Hospital","HC HSV TYPE 1","87529","$280.00","$35.09","$257.60","$106.40","$82.88","$105.70","$78.40","$168.00","$211.96","$148.40","$151.20","$106.40","$252.00","$0.00","$249.20","$36.14","$246.40","$35.44","$35.44","$257.60","$35.09","$252.00","$83.23","$82.32"
"Chatham Hospital","HC GLOMERULAR FILTRATION RATE","82565","$55.00","$5.12","$50.60","$20.90","$16.28","$20.76","$15.40","$33.00","$41.64","$29.15","$29.70","$20.90","$49.50","$0.00","$48.95","$5.27","$48.40","$5.17","$5.17","$50.60","$5.12","$49.50","$16.35","$16.17"
"Chatham Hospital","HC EGFR","82565","$55.00","$5.12","$50.60","$20.90","$16.28","$20.76","$15.40","$33.00","$41.64","$29.15","$29.70","$20.90","$49.50","$0.00","$48.95","$5.27","$48.40","$5.17","$5.17","$50.60","$5.12","$49.50","$16.35","$16.17"
"Chatham Hospital","HC GLYCOSYLATED HEMOGLOBIN (A1C)","83016","$86.00","$24.08","$79.12","$32.68","$0.00","$66.68","$24.08","$51.60","$65.10","$45.58","$46.44","$32.68","$77.40","$25.69","$76.54","$25.80","$75.68","$25.19","$25.19","$79.12","$25.07","$77.40","$25.56","$25.28"
"Chatham Hospital","HC UROBILINOGEN, URINE","84578","$46.00","$4.47","$42.32","$17.48","$0.00","$35.66","$12.88","$27.60","$34.82","$24.38","$24.84","$17.48","$41.40","$0.00","$40.94","$4.60","$40.48","$4.51","$4.51","$42.32","$4.47","$41.40","$13.67","$13.52"
"Chatham Hospital","HC CLONAZEPAM (KLONOPIN)","80159","$193.00","$20.15","$177.56","$73.34","$57.13","$72.86","$54.04","$115.80","$146.10","$102.29","$104.22","$73.34","$173.70","$0.00","$171.77","$20.75","$169.84","$20.35","$20.35","$177.56","$20.15","$173.70","$57.37","$56.74"
"Chatham Hospital","HC GLOMERULAR FILTRATION RATE EST","82565","$53.00","$5.12","$48.76","$20.14","$15.69","$20.01","$14.84","$31.80","$40.12","$28.09","$28.62","$20.14","$47.70","$0.00","$47.17","$5.27","$46.64","$5.17","$5.17","$48.76","$5.12","$47.70","$15.75","$15.58"
"Chatham Hospital","HC ANTIHISTONE ANTIBODIES","86235","$170.00","$17.93","$156.40","$64.60","$50.32","$64.18","$47.60","$102.00","$128.69","$90.10","$91.80","$64.60","$153.00","$0.00","$151.30","$18.47","$149.60","$18.11","$18.11","$156.40","$17.93","$153.00","$50.53","$49.98"
"Chatham Hospital","HC ANTIPANCREATIC ISLET CELLS","86341","$243.00","$23.57","$223.56","$92.34","$71.93","$91.73","$68.04","$145.80","$183.95","$128.79","$131.22","$92.34","$218.70","$0.00","$216.27","$24.28","$213.84","$23.81","$23.81","$223.56","$23.57","$218.70","$72.23","$71.44"
"Chatham Hospital","HC GAD 65 AUTOANTIBODIES","86519","$307.00","$85.96","$282.44","$116.66","$0.00","$238.02","$85.96","$184.20","$232.40","$162.71","$165.78","$116.66","$276.30","$91.70","$273.23","$92.10","$270.16","$89.92","$89.92","$282.44","$89.49","$276.30","$91.26","$90.26"
"Chatham Hospital","HC ANAEROBE ID BY MS","87076","$29.00","$8.08","$26.68","$11.02","$8.58","$10.95","$8.12","$17.40","$21.95","$15.37","$15.66","$11.02","$26.10","$0.00","$25.81","$8.32","$25.52","$8.16","$8.16","$26.68","$8.08","$26.10","$8.62","$8.53"
"Chatham Hospital","HC AEROBE ID BY MS","87077","$41.00","$8.08","$37.72","$15.58","$12.14","$15.48","$11.48","$24.60","$31.04","$21.73","$22.14","$15.58","$36.90","$0.00","$36.49","$8.32","$36.08","$8.16","$8.16","$37.72","$8.08","$36.90","$12.19","$12.05"
"Chatham Hospital","HC PARASITE SCREEN GIARDIA","87269","$135.00","$13.61","$124.20","$51.30","$39.96","$50.96","$37.80","$81.00","$102.20","$71.55","$72.90","$51.30","$121.50","$0.00","$120.15","$14.02","$118.80","$13.75","$13.75","$124.20","$13.61","$121.50","$40.13","$39.69"
"Chatham Hospital","HC TB CONCENTRATION","87015","$82.00","$6.68","$75.44","$31.16","$24.27","$30.96","$22.96","$49.20","$62.07","$43.46","$44.28","$31.16","$73.80","$0.00","$72.98","$6.88","$72.16","$6.75","$6.75","$75.44","$6.68","$73.80","$24.37","$24.11"
"Chatham Hospital","HC STREPTOCOCCUS AGGLUTINATION","87147","$39.00","$5.18","$35.88","$14.82","$11.54","$14.72","$10.92","$23.40","$29.52","$20.67","$21.06","$14.82","$35.10","$0.00","$34.71","$5.34","$34.32","$5.23","$5.23","$35.88","$5.18","$35.10","$11.59","$11.47"
"Chatham Hospital","HC 8409-LIPID PANEL","80061","$54.00","$13.39","$49.68","$20.52","$15.98","$20.39","$15.12","$32.40","$40.88","$28.62","$29.16","$20.52","$48.60","$16.13","$48.06","$13.79","$47.52","$13.52","$13.52","$49.68","$13.39","$48.60","$16.05","$15.88"
"Chatham Hospital","HC ETHANOL (FORENSIC) - UNC","80320","$130.00","$36.40","$119.60","$49.40","$38.48","$49.08","$36.40","$78.00","$98.41","$68.90","$70.20","$49.40","$117.00","$38.83","$115.70","$117.86","$114.40","$115.57","$115.57","$119.60","$114.43","$117.00","$38.64","$38.22"
"Chatham Hospital","HC SULLIVAN OB GLUCOSE SCREEN","82950","$48.00","$4.75","$44.16","$18.24","$14.21","$18.12","$13.44","$28.80","$36.34","$25.44","$25.92","$18.24","$43.20","$0.00","$42.72","$4.89","$42.24","$4.80","$4.80","$44.16","$4.75","$43.20","$14.27","$14.11"
"Chatham Hospital","HC MYCOBACTERIA ID BY MS","87118","$107.00","$14.61","$98.44","$40.66","$31.67","$40.39","$29.96","$64.20","$81.00","$56.71","$57.78","$40.66","$96.30","$0.00","$95.23","$15.05","$94.16","$14.76","$14.76","$98.44","$14.61","$96.30","$31.81","$31.46"
"Chatham Hospital","HC ITRACONAZOLE","80299","$66.00","$18.48","$60.72","$25.08","$19.54","$24.92","$18.48","$39.60","$49.96","$34.98","$35.64","$25.08","$59.40","$0.00","$58.74","$19.20","$58.08","$18.83","$18.83","$60.72","$18.64","$59.40","$19.62","$19.40"
"Chatham Hospital","HC DRUG, ANY NUMBER FROM DRUG CLASS A, SINGLE DRUG CLASS METHOD PRESUMPTIVE","80307","$268.00","$62.14","$246.56","$101.84","$79.33","$101.17","$75.04","$160.80","$202.88","$142.04","$144.72","$101.84","$241.20","$80.05","$238.52","$64.00","$235.84","$62.76","$62.76","$246.56","$62.14","$241.20","$79.66","$78.79"
"Chatham Hospital","HC ALCOHOLS PRESUMPTIVE","80307","$197.00","$55.16","$181.24","$149.72","$58.31","$74.37","$55.16","$118.20","$149.13","$104.41","$106.38","$149.72","$177.30","$58.84","$175.33","$117.86","$173.36","$115.57","$115.57","$181.24","$114.43","$177.30","$58.56","$57.92"
"Chatham Hospital","HC ANALGESICS, NON-OPIOID, 1 OR 2","80329","$131.00","$36.68","$120.52","$49.78","$38.78","$49.45","$36.68","$78.60","$99.17","$69.43","$70.74","$49.78","$117.90","$39.13","$116.59","$117.86","$115.28","$115.57","$115.57","$120.52","$114.43","$117.90","$38.94","$38.51"
"Chatham Hospital","HC COCAINE","80353","$218.00","$61.04","$200.56","$165.68","$64.53","$82.30","$61.04","$130.80","$165.03","$115.54","$117.72","$165.68","$196.20","$65.12","$194.02","$117.86","$191.84","$115.57","$115.57","$200.56","$114.43","$196.20","$64.80","$64.09"
"Chatham Hospital","HC HEMATOLYMPHOID SEQUENCE ANALYSIS","81450","$1,921.00","$537.88","$1,767.32","$729.98","$568.62","$725.18","$537.88","$1,152.60","$1,454.20","$1,018.13","$1,037.34","$729.98","$1,728.90","$573.80","$1,709.69","$576.30","$1,690.48","$562.66","$562.66","$1,767.32","$759.53","$1,728.90","$571.02","$564.77"
"Chatham Hospital","HC MDMA CONFIRMATION URINE","80359","$187.00","$52.36","$172.04","$71.06","$55.35","$70.59","$52.36","$112.20","$141.56","$99.11","$100.98","$71.06","$168.30","$55.86","$166.43","$56.10","$164.56","$54.77","$54.77","$172.04","$54.51","$168.30","$55.59","$54.98"
"Chatham Hospital","HC CEPHEID NOROVIRUS GI","87798","$124.00","$34.72","$114.08","$47.12","$36.70","$46.81","$34.72","$74.40","$93.87","$65.72","$66.96","$47.12","$111.60","$0.00","$110.36","$36.14","$109.12","$35.44","$35.44","$114.08","$35.09","$111.60","$36.86","$36.46"
"Chatham Hospital","HC PKU","84030","$288.00","$5.50","$264.96","$109.44","$85.25","$108.72","$80.64","$172.80","$218.02","$152.64","$155.52","$109.44","$259.20","$0.00","$256.32","$5.67","$253.44","$5.56","$5.56","$264.96","$5.50","$259.20","$85.61","$84.67"
"Chatham Hospital","HC PROCALCITONIN","84145","$136.00","$27.22","$125.12","$51.68","$40.26","$51.34","$38.08","$81.60","$102.95","$72.08","$73.44","$51.68","$122.40","$0.00","$121.04","$28.04","$119.68","$27.49","$27.49","$125.12","$27.22","$122.40","$40.43","$39.98"
"Chatham Hospital","HC PLEURAL FLUID CULTURE","87070","$132.00","$8.62","$121.44","$50.16","$39.07","$49.83","$36.96","$79.20","$99.92","$69.96","$71.28","$50.16","$118.80","$0.00","$117.48","$8.88","$116.16","$8.71","$8.71","$121.44","$8.62","$118.80","$39.24","$38.81"
"Chatham Hospital","HC EAR CULTURE","87070","$132.00","$8.62","$121.44","$50.16","$39.07","$49.83","$36.96","$79.20","$99.92","$69.96","$71.28","$50.16","$118.80","$0.00","$117.48","$8.88","$116.16","$8.71","$8.71","$121.44","$8.62","$118.80","$39.24","$38.81"
"Chatham Hospital","HC NASOPHARYNGEAL CULTURE","87070","$132.00","$8.62","$121.44","$50.16","$39.07","$49.83","$36.96","$79.20","$99.92","$69.96","$71.28","$50.16","$118.80","$0.00","$117.48","$8.88","$116.16","$8.71","$8.71","$121.44","$8.62","$118.80","$39.24","$38.81"
"Chatham Hospital","HC INFLUENZA A ANTIGEN","87804","$37.00","$10.36","$34.04","$14.06","$10.95","$13.97","$10.36","$22.20","$28.01","$19.61","$19.98","$14.06","$33.30","$0.00","$32.93","$17.05","$32.56","$16.72","$16.72","$34.04","$16.55","$33.30","$11.00","$10.88"
"Chatham Hospital","HC INFLUENZA B ANTIGEN","87804","$37.00","$10.36","$34.04","$14.06","$10.95","$13.97","$10.36","$22.20","$28.01","$19.61","$19.98","$14.06","$33.30","$0.00","$32.93","$17.05","$32.56","$16.72","$16.72","$34.04","$16.55","$33.30","$11.00","$10.88"
"Chatham Hospital","HC CALR GENE ANALYSIS","81219","$463.00","$121.63","$425.96","$175.94","$137.05","$174.78","$129.64","$277.80","$350.49","$245.39","$250.02","$175.94","$416.70","$138.30","$412.07","$138.90","$407.44","$135.61","$135.61","$425.96","$121.63","$416.70","$137.63","$136.12"
"Chatham Hospital","HC MPL GENE ANALYSIS","81403","$565.00","$158.20","$519.80","$214.70","$167.24","$213.29","$158.20","$339.00","$427.71","$299.45","$305.10","$214.70","$508.50","$168.77","$502.85","$169.50","$497.20","$165.49","$165.49","$519.80","$185.20","$508.50","$167.95","$166.11"
"Chatham Hospital","HC LIPOPROTEIN ELECTROPHORESIS","83700","$54.00","$11.26","$49.68","$20.52","$15.98","$20.39","$15.12","$32.40","$40.88","$28.62","$29.16","$20.52","$48.60","$0.00","$48.06","$11.60","$47.52","$11.37","$11.37","$49.68","$11.26","$48.60","$16.05","$15.88"
"Chatham Hospital","HC AUTOMATED DIFFERENENTIAL WBC COUNT","85004","$48.00","$6.47","$44.16","$18.24","$14.21","$18.12","$13.44","$28.80","$36.34","$25.44","$25.92","$18.24","$43.20","$0.00","$42.72","$6.66","$42.24","$6.53","$6.53","$44.16","$6.47","$43.20","$14.27","$14.11"
"Chatham Hospital","HC SMA CARRIER SCREEN","81329","$489.00","$136.92","$449.88","$185.82","$144.74","$184.60","$136.92","$293.40","$370.17","$259.17","$264.06","$185.82","$440.10","$146.06","$435.21","$141.11","$430.32","$138.37","$138.37","$449.88","$137.00","$440.10","$145.36","$143.77"
"Chatham Hospital","HC CEPHEID RSV PCR","87634","$154.00","$43.12","$141.68","$58.52","$45.58","$58.14","$43.12","$92.40","$116.58","$81.62","$83.16","$58.52","$138.60","$46.00","$137.06","$72.31","$135.52","$70.90","$70.90","$141.68","$70.20","$138.60","$45.78","$45.28"
"Chatham Hospital","HC H PYLORI AG, STOOL IN HOUSE","87338","$95.00","$14.38","$87.40","$36.10","$28.12","$35.86","$26.60","$57.00","$71.92","$50.35","$51.30","$36.10","$85.50","$0.00","$84.55","$14.81","$83.60","$14.52","$14.52","$87.40","$14.38","$85.50","$28.24","$27.93"
"Chatham Hospital","HC DRUGS OF ABUSE, WHOLE BLOOD","80307","$287.00","$62.14","$264.04","$109.06","$84.95","$108.34","$80.36","$172.20","$217.26","$152.11","$154.98","$109.06","$258.30","$85.73","$255.43","$64.00","$252.56","$62.76","$62.76","$264.04","$62.14","$258.30","$85.31","$84.38"
"Chatham Hospital","HC DRUG ASSAY POSACONAZOLE","80187","$145.00","$27.11","$133.40","$55.10","$42.92","$54.74","$40.60","$87.00","$109.77","$76.85","$78.30","$55.10","$130.50","$43.31","$129.05","$27.92","$127.60","$27.38","$27.38","$133.40","$27.11","$130.50","$43.10","$42.63"
"Chatham Hospital","HC COVID-19 PCR","87635","$100.00","$28.00","$92.00","$51.31","$29.60","$37.75","$28.00","$60.00","$75.70","$53.00","$54.00","$51.31","$90.00","$29.87","$89.00","$63.45","$88.00","$61.60","$61.60","$92.00","$51.31","$90.00","$29.73","$29.40"
"Chatham Hospital","HC COVID IGG ANTIBODY","86769","$100.00","$28.00","$92.00","$42.13","$29.60","$37.75","$28.00","$60.00","$75.70","$53.00","$54.00","$42.13","$90.00","$29.87","$89.00","$43.39","$88.00","$42.55","$42.55","$92.00","$42.13","$90.00","$29.73","$29.40"
"Chatham Hospital","HC COVID-19 HIGH THROUGHPUT","87635","$100.00","$28.00","$123.60","$100.00","$29.60","$37.75","$28.00","$60.00","$75.70","$53.00","$54.00","$100.00","$90.00","$29.87","$89.00","$123.60","$88.00","$120.00","$120.00","$92.00","$51.31","$90.00","$29.73","$29.40"
"Chatham Hospital","HC CYTOLOGY SLIDE(S)","88150","$105.00","$15.12","$96.60","$39.90","$0.00","$81.41","$29.40","$63.00","$79.49","$55.65","$56.70","$39.90","$94.50","$0.00","$93.45","$15.57","$92.40","$15.27","$15.27","$96.60","$15.12","$94.50","$31.21","$30.87"
"Chatham Hospital","HC CYTOLOGY, ALL BODY FLUIDS","88160","$336.00","$94.08","$309.12","$127.68","$99.46","$126.84","$94.08","$201.60","$254.35","$178.08","$181.44","$127.68","$302.40","$100.36","$299.04","$100.80","$295.68","$98.41","$98.41","$309.12","$97.94","$302.40","$99.88","$98.78"
"Chatham Hospital","HC SOLID TUMOR CYTOGENIC STUDY","88329","$2,113.00","$591.64","$1,943.96","$802.94","$0.00","$1,638.21","$591.64","$1,267.80","$1,599.54","$1,119.89","$1,141.02","$802.94","$1,901.70","$631.15","$1,880.57","$633.90","$1,859.44","$618.90","$618.90","$1,943.96","$615.94","$1,901.70","$628.09","$621.22"
"Chatham Hospital","HC EACH ADDL TISSUE BLOCK","88832","$379.00","$106.12","$348.68","$144.02","$0.00","$293.84","$106.12","$227.40","$286.90","$200.87","$204.66","$144.02","$341.10","$113.21","$337.31","$113.70","$333.52","$111.01","$111.01","$348.68","$110.48","$341.10","$112.66","$111.43"
"Chatham Hospital","HC POC HEMATOCRIT","85014","$52.00","$2.37","$47.84","$19.76","$15.39","$19.63","$14.56","$31.20","$39.36","$27.56","$28.08","$19.76","$46.80","$0.00","$46.28","$2.44","$45.76","$2.39","$2.39","$47.84","$2.37","$46.80","$15.46","$15.29"
"Chatham Hospital","HC NON GYN SMEAR SPECIMEN","88104","$209.00","$58.52","$192.28","$79.42","$61.86","$78.90","$58.52","$125.40","$158.21","$110.77","$112.86","$79.42","$188.10","$62.43","$186.01","$62.70","$183.92","$61.22","$61.22","$192.28","$60.92","$188.10","$62.13","$61.45"
"Chatham Hospital","HC NON-GYN PREP W/ CELL ENHANCE","88112","$289.00","$80.92","$265.88","$109.82","$85.54","$109.10","$80.92","$173.40","$218.77","$153.17","$156.06","$109.82","$260.10","$86.32","$257.21","$86.70","$254.32","$84.65","$84.65","$265.88","$84.24","$260.10","$85.91","$84.97"
"Chatham Hospital","HC PAP TP SCREEN","88142","$104.00","$20.46","$95.68","$39.52","$30.78","$39.26","$29.12","$62.40","$78.73","$55.12","$56.16","$39.52","$93.60","$0.00","$92.56","$20.87","$91.52","$20.46","$20.46","$95.68","$30.32","$93.60","$30.91","$30.58"
"Chatham Hospital","HC FNA W/ IMMED EVAL FIRST PASS","88172","$371.00","$103.88","$341.32","$140.98","$109.82","$140.05","$103.88","$222.60","$280.85","$196.63","$200.34","$140.98","$333.90","$110.82","$330.19","$111.30","$326.48","$108.67","$108.67","$341.32","$108.15","$333.90","$110.28","$109.07"
"Chatham Hospital","HC FNA W/ PATHOLOGIST INTERPRET","88173","$248.00","$69.44","$228.16","$94.24","$73.41","$93.62","$69.44","$148.80","$187.74","$131.44","$133.92","$94.24","$223.20","$74.08","$220.72","$74.40","$218.24","$72.64","$72.64","$228.16","$72.29","$223.20","$73.72","$72.91"
"Chatham Hospital","HC PAP TP IMAGED SCREEN","88175","$170.00","$26.49","$156.40","$64.60","$50.32","$64.18","$47.60","$102.00","$128.69","$90.10","$91.80","$64.60","$153.00","$0.00","$151.30","$27.28","$149.60","$26.75","$26.75","$156.40","$26.49","$153.00","$50.53","$49.98"
"Chatham Hospital","HC PAP TP IMAGED MED DX","88175","$176.00","$26.61","$161.92","$66.88","$52.10","$66.44","$49.28","$105.60","$133.23","$93.28","$95.04","$66.88","$158.40","$0.00","$156.64","$27.41","$154.88","$26.88","$26.88","$161.92","$26.61","$158.40","$52.32","$51.74"
"Chatham Hospital","HC FLOW MARKER 1ST","88184","$170.00","$47.60","$156.40","$64.60","$50.32","$64.18","$47.60","$102.00","$128.69","$90.10","$91.80","$64.60","$153.00","$50.78","$151.30","$51.00","$149.60","$49.79","$49.79","$156.40","$49.56","$153.00","$50.53","$49.98"
