Facility Name,Charge Description,CPT/HCPCS,Price,Min,Max,Aetna,Aetna Medicare Advantage,Americas First Choice Medicare Advantage,BCBS,BCBS Medicare Advantage,BCBS UNC Health Alliance,Blue Home,Cash Discount,Cigna,Cigna Behavioral Health,Cigna Connect Network,Cigna SureFit,Crescent,First Carolina Care,First Medicare Direct,Galaxy,Health Payors,HealthScope,HealthSmart,Horizons Behavioral,Humana,Humana Alignment,Humana Medicare Advantage,Liberty Medicare Advantage,LifeTrac Medicare Advantage,MedCost,MedCost Ultra,Optum Health Behavioral,Pace,Piedmont,PPO Next,Provider Select,Southeastern Health Network,TriCare,United Healthcare,United Healthcare Medicare Advantage
"UNC Hospital","HC INSERT PM GEN ONLY EXIST MULTI","33221","$19,609.00","$6,797.00","$19,609.00","$6,797.00","$18,360.07","$18,000.06","$12,324.26","$18,000.06","$6,853.35","$9,577.04","$11,765.40","$12,843.90","$19,609.00","$8,569.13","$8,765.22","$15,098.93","$14,706.75","$18,360.07","$18,628.55","$16,667.65","$15,687.20","$15,687.20","$0.00","$12,157.58","$18,000.06","$18,900.07","$18,900.07","$0.00","$14,040.04","$13,196.86","$15,687.20","$0.00","$15,687.20","$17,648.10","$16,667.65","$16,667.65","$17,460.06","$19,609.00","$18,090.06"
"UNC Hospital","HC CARDIOVASCULAR WELLNESS VISIT","","$39.00","$13.95","$39.00","$26.91","$0.00","$0.00","$25.09","$0.00","$13.95","$19.50","$23.40","$25.55","$39.00","$17.04","$17.43","$30.03","$29.25","$0.00","$37.05","$33.15","$31.20","$31.20","$0.00","$24.18","$0.00","$0.00","$0.00","$0.00","$27.92","$26.25","$31.20","$0.00","$31.20","$35.10","$33.15","$33.15","$0.00","$26.21","$0.00"
"UNC Hospital","HC INS/REPLACE SUBQ IMPLT DEFIB SYST W/SUBQ ELECTRODE","33270","$2,420.00","$845.79","$33,317.14","$2,420.00","$32,365.22","$31,730.61","$1,520.97","$31,730.61","$845.79","$1,181.93","$1,452.00","$1,585.10","$2,420.00","$1,057.54","$1,081.74","$1,863.40","$1,815.00","$32,365.22","$2,299.00","$2,057.00","$1,936.00","$1,936.00","$0.00","$1,500.40","$31,730.61","$2,420.00","$33,317.14","$0.00","$1,732.72","$1,628.66","$1,936.00","$0.00","$1,936.00","$2,178.00","$2,057.00","$2,057.00","$2,420.00","$2,420.00","$2,420.00"
"UNC Hospital","HC INSERT SUBQ DEFIB ELECTRODE","33271","$2,115.00","$739.19","$2,115.00","$0.00","$0.00","$0.00","$1,329.28","$0.00","$739.19","$1,032.97","$1,269.00","$1,385.33","$2,115.00","$924.26","$945.41","$1,628.55","$1,586.25","$0.00","$2,009.25","$1,797.75","$1,692.00","$1,692.00","$0.00","$1,311.30","$0.00","$0.00","$0.00","$0.00","$1,514.34","$1,423.40","$1,692.00","$0.00","$1,692.00","$1,903.50","$1,797.75","$1,797.75","$0.00","$0.00","$0.00"
"UNC Hospital","HC REMOVAL SUBQ DEFIB ELECTRODE","33272","$2,063.00","$721.02","$2,063.00","$0.00","$0.00","$0.00","$1,296.60","$0.00","$721.02","$1,007.57","$1,237.80","$1,351.27","$2,063.00","$901.53","$922.16","$1,588.51","$1,547.25","$0.00","$1,959.85","$1,753.55","$1,650.40","$1,650.40","$0.00","$1,279.06","$0.00","$0.00","$0.00","$0.00","$1,477.11","$1,388.40","$1,650.40","$0.00","$1,650.40","$1,856.70","$1,753.55","$1,753.55","$0.00","$0.00","$0.00"
"UNC Hospital","HC REPOS SUBQ IMPLT DEFIB ELECTRODE AND PLS GEN","33273","$2,115.00","$739.19","$2,115.00","$0.00","$0.00","$0.00","$1,329.28","$0.00","$739.19","$1,032.97","$1,269.00","$0.00","$2,115.00","$924.26","$945.41","$1,628.55","$1,586.25","$0.00","$2,009.25","$1,797.75","$1,692.00","$1,692.00","$0.00","$1,311.30","$0.00","$0.00","$0.00","$0.00","$1,514.34","$1,423.40","$1,692.00","$0.00","$1,692.00","$1,903.50","$1,797.75","$1,797.75","$0.00","$0.00","$0.00"
"UNC Hospital","HC PERC TRANSCATH SEPTAL ABLATION WITH TEMP PM INSERT","93583","$2,153.00","$708.98","$2,153.00","$2,153.00","$0.00","$0.00","$1,274.58","$0.00","$708.98","$990.38","$1,291.80","$2,153.00","$2,153.00","$940.86","$962.39","$1,657.81","$1,614.75","$0.00","$2,045.35","$1,830.05","$1,722.40","$1,722.40","$0.00","$1,334.86","$0.00","$0.00","$0.00","$0.00","$1,541.55","$1,448.97","$1,722.40","$0.00","$1,722.40","$1,937.70","$1,830.05","$1,830.05","$0.00","$0.00","$0.00"
"UNC Hospital","HC IMPLANT PULM VALVE ENDOVASC APPROACH (MELODY)","33477","$7,428.00","$2,596.09","$7,428.00","$0.00","$0.00","$0.00","$4,668.50","$0.00","$2,596.09","$3,627.84","$4,456.80","$4,865.34","$7,428.00","$3,246.04","$3,320.32","$5,719.56","$5,571.00","$0.00","$7,056.60","$6,313.80","$5,942.40","$5,942.40","$0.00","$4,605.36","$0.00","$0.00","$0.00","$0.00","$5,318.45","$4,999.04","$5,942.40","$0.00","$5,942.40","$6,685.20","$6,313.80","$6,313.80","$0.00","$0.00","$0.00"
"UNC Hospital","HC MELODY PULM VALVE IMPLANT OPEN PROCEDURE","33475","$20,098.00","$7,024.25","$20,098.00","$0.00","$0.00","$0.00","$12,631.59","$0.00","$7,024.25","$9,815.86","$12,058.80","$13,164.19","$20,098.00","$8,782.83","$8,983.81","$15,475.46","$15,073.50","$0.00","$19,093.10","$17,083.30","$16,078.40","$16,078.40","$0.00","$12,460.76","$0.00","$0.00","$0.00","$0.00","$14,390.17","$13,525.95","$16,078.40","$0.00","$16,078.40","$18,088.20","$17,083.30","$17,083.30","$0.00","$0.00","$0.00"
"UNC Hospital","HC REML W/ REPLACE IMPLT DEFIB PLS GEN SINGLE LEAD SYSTEM","33262","$4,061.00","$1,419.32","$23,440.72","$4,061.00","$22,770.99","$22,324.50","$2,552.34","$22,324.50","$1,419.32","$1,983.39","$2,436.60","$2,659.96","$4,061.00","$1,774.66","$1,815.27","$3,126.97","$3,045.75","$22,770.99","$3,857.95","$3,451.85","$3,248.80","$3,248.80","$0.00","$2,517.82","$22,324.50","$4,061.00","$23,440.72","$0.00","$2,907.68","$2,733.05","$3,248.80","$0.00","$3,248.80","$3,654.90","$3,451.85","$3,451.85","$4,061.00","$4,061.00","$4,061.00"
"UNC Hospital","HC REML W/ REPLACE IMPLT DEFIB PLS GEN DUAL LEAD SYSTEM","33263","$4,074.00","$1,423.86","$23,440.72","$4,074.00","$22,770.99","$22,324.50","$2,560.51","$22,324.50","$1,423.86","$1,989.74","$2,444.40","$2,668.47","$4,074.00","$1,780.34","$1,821.08","$3,136.98","$3,055.50","$22,770.99","$3,870.30","$3,462.90","$3,259.20","$3,259.20","$0.00","$2,525.88","$22,324.50","$4,074.00","$23,440.72","$0.00","$2,916.98","$2,741.80","$3,259.20","$0.00","$3,259.20","$3,666.60","$3,462.90","$3,462.90","$4,074.00","$4,074.00","$4,074.00"
"UNC Hospital","HC REML W/ REPLACE IMPLT DEFIB PLS GEN MULT LEAD SYSTEM","33264","$4,649.00","$1,624.83","$33,317.14","$4,649.00","$32,365.22","$31,730.61","$2,921.90","$31,730.61","$1,624.83","$2,270.57","$2,789.40","$3,045.10","$4,649.00","$2,031.61","$2,078.10","$3,579.73","$3,486.75","$32,365.22","$4,416.55","$3,951.65","$3,719.20","$3,719.20","$0.00","$2,882.38","$31,730.61","$4,649.00","$33,317.14","$0.00","$3,328.68","$3,128.78","$3,719.20","$0.00","$3,719.20","$4,184.10","$3,951.65","$3,951.65","$4,649.00","$4,649.00","$4,649.00"
"UNC Hospital","HC RHC W IMPL OF WIRELESS PULM ART PRESSURE SENSOR W/ ANGIO","33289","$3,173.00","$1,044.87","$29,435.50","$3,173.00","$28,594.49","$28,033.81","$1,878.42","$28,033.81","$1,044.87","$1,459.58","$1,903.80","$3,173.00","$3,173.00","$1,386.60","$1,418.33","$2,443.21","$2,379.75","$28,594.49","$3,014.35","$2,697.05","$2,538.40","$2,538.40","$0.00","$1,967.26","$28,033.81","$3,173.00","$29,435.50","$0.00","$2,271.87","$2,135.43","$2,538.40","$0.00","$2,538.40","$2,855.70","$2,697.05","$2,697.05","$3,173.00","$3,173.00","$3,173.00"
"UNC Hospital","HC MITRAL CLIP PROCEDURE INITIAL","33418","$10,204.00","$3,566.30","$10,204.00","$0.00","$0.00","$0.00","$6,413.21","$0.00","$3,566.30","$4,983.63","$6,122.40","$6,683.62","$10,204.00","$4,459.15","$4,561.19","$7,857.08","$7,653.00","$0.00","$9,693.80","$8,673.40","$8,163.20","$8,163.20","$0.00","$6,326.48","$0.00","$0.00","$0.00","$0.00","$7,306.06","$6,867.29","$8,163.20","$0.00","$8,163.20","$9,183.60","$8,673.40","$8,673.40","$0.00","$0.00","$0.00"
"UNC Hospital","HC MITRAL CLIP PROCEDURE ADD'L CLIP","33419","$9,857.00","$3,445.02","$9,857.00","$0.00","$0.00","$0.00","$6,195.12","$0.00","$3,445.02","$4,814.16","$5,914.20","$0.00","$9,857.00","$4,307.51","$4,406.08","$7,589.89","$7,392.75","$0.00","$9,364.15","$8,378.45","$7,885.60","$7,885.60","$0.00","$6,111.34","$0.00","$0.00","$0.00","$0.00","$7,057.61","$6,633.76","$7,885.60","$0.00","$7,885.60","$8,871.30","$8,378.45","$8,378.45","$0.00","$0.00","$0.00"
"UNC Hospital","HC DRUG CHALLENGE TEST","93799","$2,451.00","$131.90","$2,451.00","$1,691.19","$138.70","$135.98","$1,576.97","$135.98","$876.97","$1,225.50","$1,470.60","$1,605.41","$2,451.00","$1,071.09","$1,095.60","$1,887.27","$1,838.25","$138.70","$2,328.45","$2,083.35","$1,960.80","$1,960.80","$0.00","$1,519.62","$135.98","$142.78","$142.78","$0.00","$1,754.92","$1,649.52","$1,960.80","$0.00","$1,960.80","$2,205.90","$2,083.35","$2,083.35","$131.90","$1,153.00","$136.66"
"UNC Hospital","HC PERC TRANSCATHETER CLOSURE CONG VSD W/IMPLANT","93581","$5,554.00","$1,941.12","$5,554.00","$0.00","$0.00","$0.00","$3,490.69","$0.00","$1,941.12","$2,712.57","$3,332.40","$5,554.00","$5,554.00","$2,427.10","$2,482.64","$4,276.58","$4,165.50","$0.00","$5,276.30","$4,720.90","$4,443.20","$4,443.20","$0.00","$3,443.48","$0.00","$0.00","$0.00","$0.00","$3,976.66","$3,737.84","$4,443.20","$0.00","$4,443.20","$4,998.60","$4,720.90","$4,720.90","$0.00","$0.00","$0.00"
"UNC Hospital","HC MODIFIED MAZE PROCEDURE","33265","$8,247.00","$2,715.74","$8,247.00","$8,247.00","$0.00","$0.00","$4,882.22","$0.00","$2,715.74","$3,793.62","$4,948.20","$7,954.00","$8,247.00","$3,603.94","$3,686.41","$6,350.19","$6,185.25","$0.00","$7,834.65","$7,009.95","$6,597.60","$6,597.60","$0.00","$5,113.14","$0.00","$0.00","$0.00","$0.00","$5,904.85","$5,550.23","$6,597.60","$0.00","$6,597.60","$7,422.30","$7,009.95","$7,009.95","$0.00","$0.00","$0.00"
"UNC Hospital","HC PERC TRANSCATH CLOSURE OF LA APPENDAGE W/IMPLANT INCL FLURO S&I WATCHMAN","33340","$5,954.00","$756.78","$5,954.00","$5,954.00","$795.79","$780.19","$3,524.77","$780.19","$1,960.65","$2,738.84","$3,572.40","$5,954.00","$5,954.00","$2,601.90","$2,661.44","$4,584.58","$4,465.50","$795.79","$5,656.30","$5,060.90","$4,763.20","$4,763.20","$0.00","$3,691.48","$780.19","$819.20","$819.20","$0.00","$4,263.06","$4,007.04","$4,763.20","$0.00","$4,763.20","$5,358.60","$5,060.90","$5,060.90","$756.78","$3,080.00","$784.09"
"UNC Hospital","HC PROVOCATION TEST FOR CORONARY VASOSPASM","93024","$201.00","$66.19","$201.00","$201.00","$0.00","$0.00","$118.99","$0.00","$66.19","$92.46","$120.60","$201.00","$201.00","$87.84","$89.85","$154.77","$150.75","$0.00","$190.95","$170.85","$160.80","$160.80","$0.00","$124.62","$0.00","$0.00","$0.00","$0.00","$143.92","$135.27","$160.80","$0.00","$160.80","$180.90","$170.85","$170.85","$0.00","$135.07","$0.00"
"UNC Hospital","HC INTERROGATION OF VAD IN PERSON W/PHYS/QHP ANALYSIS","93750","$686.00","$108.15","$686.00","$686.00","$113.72","$111.49","$406.11","$111.49","$225.90","$315.56","$411.60","$686.00","$686.00","$299.78","$306.64","$528.22","$514.50","$113.72","$651.70","$583.10","$548.80","$548.80","$0.00","$425.32","$111.49","$117.06","$117.06","$0.00","$491.18","$461.68","$548.80","$0.00","$548.80","$617.40","$583.10","$583.10","$108.15","$686.00","$112.05"
"UNC Hospital","HC APPL RT/LT ARTERY BANDS","33620","$5,679.00","$1,870.09","$5,679.00","$5,679.00","$0.00","$0.00","$3,361.97","$0.00","$1,870.09","$2,612.34","$3,407.40","$5,679.00","$5,679.00","$2,481.72","$2,538.51","$4,372.83","$4,259.25","$0.00","$5,395.05","$4,827.15","$4,543.20","$4,543.20","$0.00","$3,520.98","$0.00","$0.00","$0.00","$0.00","$4,066.16","$3,821.97","$4,543.20","$0.00","$4,543.20","$5,111.10","$4,827.15","$4,827.15","$0.00","$0.00","$0.00"
"UNC Hospital","HC TRANSTHOR INSERT CATH FOR STENT PLACMNT","33621","$5,679.00","$1,870.09","$5,679.00","$5,679.00","$0.00","$0.00","$3,361.97","$0.00","$1,870.09","$2,612.34","$3,407.40","$5,679.00","$5,679.00","$2,481.72","$2,538.51","$4,372.83","$4,259.25","$0.00","$5,395.05","$4,827.15","$4,543.20","$4,543.20","$0.00","$3,520.98","$0.00","$0.00","$0.00","$0.00","$4,066.16","$3,821.97","$4,543.20","$0.00","$4,543.20","$5,111.10","$4,827.15","$4,827.15","$0.00","$0.00","$0.00"
"UNC Hospital","HC TRANSCATH TRICUSPID VALVE REPAIR PERC APPR INITIAL PROSTH","33999","$7,156.00","$2,501.02","$7,156.00","$0.00","$0.00","$0.00","$4,497.55","$0.00","$2,501.02","$3,494.99","$4,293.60","$4,687.18","$7,156.00","$3,127.17","$3,198.73","$5,510.12","$5,367.00","$0.00","$6,798.20","$6,082.60","$5,724.80","$5,724.80","$0.00","$4,436.72","$0.00","$0.00","$0.00","$0.00","$5,123.70","$4,815.99","$5,724.80","$0.00","$5,724.80","$6,440.40","$6,082.60","$6,082.60","$0.00","$0.00","$0.00"
"UNC Hospital","HC TRANSCATH VALVE REPL W/PROS PERC FEM VEIN APPR","33999","$11,563.00","$4,041.27","$11,563.00","$0.00","$0.00","$0.00","$7,267.35","$0.00","$4,041.27","$5,647.37","$6,937.80","$7,573.77","$11,563.00","$5,053.03","$5,168.66","$8,903.51","$8,672.25","$0.00","$10,984.85","$9,828.55","$9,250.40","$9,250.40","$0.00","$7,169.06","$0.00","$0.00","$0.00","$0.00","$8,279.11","$7,781.90","$9,250.40","$0.00","$9,250.40","$10,406.70","$9,828.55","$9,828.55","$0.00","$0.00","$0.00"
"UNC Hospital","HC PERC TRANSCATH CLOSURE LAA LARIAT PTC LT ATRIAL APP","33999","$6,948.00","$2,287.98","$6,948.00","$6,948.00","$0.00","$0.00","$4,113.22","$0.00","$2,287.98","$3,196.08","$4,168.80","$6,948.00","$6,948.00","$3,036.28","$3,105.76","$5,349.96","$5,211.00","$0.00","$6,600.60","$5,905.80","$5,558.40","$5,558.40","$0.00","$4,307.76","$0.00","$0.00","$0.00","$0.00","$4,974.77","$4,676.00","$5,558.40","$0.00","$5,558.40","$6,253.20","$5,905.80","$5,905.80","$0.00","$0.00","$0.00"
"UNC Hospital","HC PERICARDIOCENTESIS INCLD IMG GUIDANCE","33016","$2,898.00","$1,036.90","$2,898.00","$1,999.62","$1,635.30","$1,603.24","$1,864.57","$1,603.24","$1,036.90","$1,449.00","$1,738.80","$1,898.19","$2,898.00","$1,266.43","$1,295.41","$2,231.46","$2,173.50","$1,635.30","$2,753.10","$2,463.30","$2,318.40","$2,318.40","$0.00","$1,796.76","$1,603.24","$1,683.40","$1,683.40","$0.00","$2,074.97","$1,950.35","$2,318.40","$0.00","$2,318.40","$2,608.20","$2,463.30","$2,463.30","$1,555.14","$1,153.00","$1,611.25"
"UNC Hospital","HC PERICARDIAL DRAIN W/ INSERT CATH PERC INCLD FLUORO AND/OR US GUIDE, 6 YRS AND OLDER W/O CONGENITAL CARDIAC ANOMALY","33017","$2,898.00","$1,036.90","$2,898.00","$1,999.62","$0.00","$0.00","$1,864.57","$0.00","$1,036.90","$1,449.00","$1,738.80","$1,898.19","$2,898.00","$1,266.43","$1,295.41","$2,231.46","$2,173.50","$0.00","$2,753.10","$2,463.30","$2,318.40","$2,318.40","$0.00","$1,796.76","$0.00","$0.00","$0.00","$0.00","$2,074.97","$1,950.35","$2,318.40","$0.00","$2,318.40","$2,608.20","$2,463.30","$2,463.30","$0.00","$1,153.00","$0.00"
"UNC Hospital","HC PERICARDIAL DRAIN W/ INSERT CATH PERC INCLD FLUORO AND/OR US GUIDE, BIRTH TO 5 YRS OR ANY AGE W/ CONGENITAL CARDIAC ANOMALY","33018","$2,898.00","$1,036.90","$2,898.00","$1,999.62","$0.00","$0.00","$1,864.57","$0.00","$1,036.90","$1,449.00","$1,738.80","$1,898.19","$2,898.00","$1,266.43","$1,295.41","$2,231.46","$2,173.50","$0.00","$2,753.10","$2,463.30","$2,318.40","$2,318.40","$0.00","$1,796.76","$0.00","$0.00","$0.00","$0.00","$2,074.97","$1,950.35","$2,318.40","$0.00","$2,318.40","$2,608.20","$2,463.30","$2,463.30","$0.00","$1,153.00","$0.00"
"UNC Hospital","HC PERICARDIAL DRAIN W/ INSERT CATH PERC INCLD CT GUIDANCE","33019","$2,898.00","$1,036.90","$2,898.00","$1,999.62","$0.00","$0.00","$1,864.57","$0.00","$1,036.90","$1,449.00","$1,738.80","$1,898.19","$2,898.00","$1,266.43","$1,295.41","$2,231.46","$2,173.50","$0.00","$2,753.10","$2,463.30","$2,318.40","$2,318.40","$0.00","$1,796.76","$0.00","$0.00","$0.00","$0.00","$2,074.97","$1,950.35","$2,318.40","$0.00","$2,318.40","$2,608.20","$2,463.30","$2,463.30","$0.00","$1,153.00","$0.00"
"UNC Hospital","HC TRANSCATH REPAIR PV LEAK EACH ADDTL OCCL DEVICE","93592","$1,467.00","$483.08","$1,467.00","$1,467.00","$0.00","$0.00","$868.46","$0.00","$483.08","$674.82","$880.20","$1,467.00","$1,467.00","$641.08","$655.75","$1,129.59","$1,100.25","$0.00","$1,393.65","$1,246.95","$1,173.60","$1,173.60","$0.00","$1,393.65","$0.00","$0.00","$0.00","$0.00","$1,050.37","$987.29","$1,173.60","$0.00","$1,173.60","$1,320.30","$1,246.95","$1,246.95","$0.00","$944.00","$0.00"
"UNC Hospital","HC INSERT OR REPLACE PERM CARDIAC CCM SYSTEM","0408T","$8,892.00","$3,107.75","$8,892.00","$0.00","$0.00","$0.00","$5,588.62","$0.00","$3,107.75","$4,342.85","$5,335.20","$5,824.26","$8,892.00","$3,885.80","$3,974.72","$6,846.84","$6,669.00","$0.00","$8,447.40","$7,558.20","$7,113.60","$7,113.60","$0.00","$5,513.04","$0.00","$0.00","$0.00","$0.00","$6,366.67","$5,984.32","$7,113.60","$0.00","$7,113.60","$8,002.80","$7,558.20","$7,558.20","$0.00","$0.00","$0.00"
"UNC Hospital","HC DOPPLER FETAL UMBILICAL ARTERY","76820","$476.00","$58.77","$476.00","$58.77","$112.37","$110.16","$315.35","$110.16","$175.36","$245.04","$285.60","$311.78","$476.00","$187.54","$190.88","$366.52","$357.00","$112.37","$452.20","$404.60","$380.80","$380.80","$0.00","$295.12","$110.16","$115.67","$115.67","$0.00","$340.82","$320.35","$380.80","$0.00","$380.80","$428.40","$404.60","$404.60","$106.86","$476.00","$110.71"
"UNC Hospital","HC DOPPLER FETAL MIDDLE CEREBRAL ARTERY 76821","76821","$390.00","$106.86","$390.00","$150.01","$112.37","$110.16","$258.38","$110.16","$143.68","$200.77","$234.00","$255.45","$390.00","$153.66","$156.39","$300.30","$292.50","$112.37","$370.50","$331.50","$312.00","$312.00","$0.00","$241.80","$110.16","$115.67","$115.67","$0.00","$279.24","$262.47","$312.00","$0.00","$312.00","$351.00","$331.50","$331.50","$106.86","$390.00","$110.71"
"UNC Hospital","HC FETAL ECHO 2D W OR WO M MODE 76825","76825","$726.00","$267.46","$726.00","$510.15","$482.81","$473.34","$480.98","$473.34","$267.46","$373.74","$435.60","$475.53","$726.00","$286.04","$291.13","$559.02","$544.50","$482.81","$689.70","$617.10","$580.80","$580.80","$0.00","$450.12","$473.34","$497.01","$497.01","$0.00","$519.82","$488.60","$580.80","$0.00","$580.80","$653.40","$617.10","$617.10","$459.14","$574.00","$475.71"
"UNC Hospital","HC FETAL ECHO FOLLOW UP W 2D W OR WO M MODE","76826","$490.00","$180.52","$490.00","$322.36","$233.64","$229.06","$324.63","$229.06","$180.52","$252.25","$294.00","$320.95","$490.00","$193.06","$196.49","$377.30","$367.50","$233.64","$465.50","$416.50","$392.00","$392.00","$0.00","$303.80","$229.06","$240.51","$240.51","$0.00","$350.84","$329.77","$392.00","$0.00","$392.00","$441.00","$416.50","$416.50","$222.18","$490.00","$230.20"
"UNC Hospital","HC FETAL ECHO COMPL W SPECTRAL 76827","76827","$444.00","$106.86","$444.00","$122.35","$112.37","$110.16","$294.15","$110.16","$163.57","$228.57","$266.40","$290.82","$444.00","$174.94","$178.04","$341.88","$333.00","$112.37","$421.80","$377.40","$355.20","$355.20","$0.00","$275.28","$110.16","$115.67","$115.67","$0.00","$317.90","$298.81","$355.20","$0.00","$355.20","$399.60","$377.40","$377.40","$106.86","$444.00","$110.71"
"UNC Hospital","HC FETAL ECHO FOLLOW UP W SPECTRAL 76828","76828","$444.00","$65.20","$444.00","$65.20","$112.37","$110.16","$294.15","$110.16","$163.57","$228.57","$266.40","$290.82","$444.00","$174.94","$178.04","$341.88","$333.00","$112.37","$421.80","$377.40","$355.20","$355.20","$0.00","$275.28","$110.16","$115.67","$115.67","$0.00","$317.90","$298.81","$355.20","$0.00","$355.20","$399.60","$377.40","$377.40","$106.86","$444.00","$110.71"
"UNC Hospital","HC RESUSCITATION","92950","$649.00","$232.21","$649.00","$447.81","$253.75","$248.77","$417.57","$248.77","$232.21","$324.50","$389.40","$425.10","$649.00","$283.61","$290.10","$499.73","$486.75","$253.75","$616.55","$551.65","$519.20","$519.20","$0.00","$402.38","$248.77","$261.21","$261.21","$0.00","$464.68","$436.78","$519.20","$0.00","$519.20","$584.10","$551.65","$551.65","$241.31","$649.00","$250.02"
"UNC Hospital","HC PARK BLADE ATRIOSEPTOMY/CATH","92993","$4,916.00","$1,618.84","$4,916.00","$4,916.00","$0.00","$0.00","$2,910.27","$0.00","$1,618.84","$2,261.36","$2,949.60","$4,916.00","$4,916.00","$2,148.29","$2,197.45","$3,785.32","$3,687.00","$0.00","$4,670.20","$4,178.60","$3,932.80","$3,932.80","$0.00","$3,047.92","$0.00","$0.00","$0.00","$0.00","$3,519.86","$3,308.47","$3,932.80","$0.00","$3,932.80","$4,424.40","$4,178.60","$4,178.60","$0.00","$0.00","$0.00"
"UNC Hospital","HC TRANSCATH INSERT/REPLACE OF PERM LEADLESS PACEMKR RT VENT INCL IMG GUIDANCE & DEVICE EVAL","33274","$4,291.00","$1,153.00","$16,450.77","$2,960.79","$15,980.74","$15,667.40","$2,760.83","$15,667.40","$1,535.32","$2,145.50","$2,574.60","$2,810.61","$4,291.00","$1,875.17","$1,918.08","$3,304.07","$3,218.25","$15,980.74","$4,076.45","$3,647.35","$3,432.80","$3,432.80","$0.00","$4,076.45","$15,667.40","$4,291.00","$16,450.77","$0.00","$3,072.36","$2,887.84","$3,432.80","$0.00","$3,432.80","$3,861.90","$3,647.35","$3,647.35","$4,291.00","$1,153.00","$4,291.00"
"UNC Hospital","HC TRANSCATH REMOVAL OF PERMANENT LEADLESS PACEMKR RT VENTRICULAR INCL IMG GUIDANCE","33275","$3,131.00","$1,120.27","$3,131.00","$2,160.39","$0.00","$0.00","$2,014.49","$0.00","$1,120.27","$1,565.50","$1,878.60","$2,050.81","$3,131.00","$1,368.25","$1,399.56","$2,410.87","$2,348.25","$0.00","$2,974.45","$2,661.35","$2,504.80","$2,504.80","$0.00","$1,941.22","$0.00","$0.00","$0.00","$0.00","$2,241.80","$2,107.16","$2,504.80","$0.00","$2,504.80","$2,817.90","$2,661.35","$2,661.35","$0.00","$1,153.00","$0.00"
"UNC Hospital","HC PERC TRANSCATH CLOSURE OF PDA","93582","$3,386.00","$1,115.01","$16,450.77","$3,386.00","$15,980.74","$15,667.40","$2,004.51","$15,667.40","$1,115.01","$1,557.56","$2,031.60","$3,386.00","$3,386.00","$1,479.68","$1,513.54","$2,607.22","$2,539.50","$15,980.74","$3,216.70","$2,878.10","$2,708.80","$2,708.80","$0.00","$2,099.32","$15,667.40","$3,386.00","$16,450.77","$0.00","$2,424.38","$2,278.78","$2,708.80","$0.00","$2,708.80","$3,047.40","$2,878.10","$2,878.10","$3,386.00","$3,386.00","$3,386.00"
"UNC Hospital","HC INSERT PERIPHERAL CANNULA PERC 6YRS+> INCL FLUORO GUIDE","33952","$6,164.00","$2,029.81","$6,164.00","$6,164.00","$0.00","$0.00","$3,649.09","$0.00","$2,029.81","$2,835.44","$3,698.40","$6,164.00","$6,164.00","$2,693.67","$2,755.31","$4,746.28","$4,623.00","$0.00","$5,855.80","$5,239.40","$4,931.20","$4,931.20","$0.00","$3,821.68","$0.00","$0.00","$0.00","$0.00","$4,413.42","$4,148.37","$4,931.20","$0.00","$4,931.20","$5,547.60","$5,239.40","$5,239.40","$0.00","$0.00","$0.00"
"UNC Hospital","HC INSERT PERIPHERAL CANNULA OPEN 6YRS+> INCL FLUORO GUIDE","33954","$6,164.00","$2,029.81","$6,164.00","$6,164.00","$0.00","$0.00","$3,649.09","$0.00","$2,029.81","$2,835.44","$3,698.40","$6,164.00","$6,164.00","$2,693.67","$2,755.31","$4,746.28","$4,623.00","$0.00","$5,855.80","$5,239.40","$4,931.20","$4,931.20","$0.00","$3,821.68","$0.00","$0.00","$0.00","$0.00","$4,413.42","$4,148.37","$4,931.20","$0.00","$4,931.20","$5,547.60","$5,239.40","$5,239.40","$0.00","$0.00","$0.00"
