Facility Name,Charge Description,CPT/HCPCS,Price,Min,Max,Aetna,Aetna Medicare Advantage,Aetna NC Preferred,BCBS,Cash Discount,Cigna,Cigna Wayne Alliance,First Health,Humana Medciare Advantage,Liberty Medicare Advantage,MedCost,TriCare,United Healthcare,United Healthcare Medicare Advantage,WellCare Medicare Advantage
"Wayne Memorial Hospital","HC HISTOPLASMA YEAST","86698","$79.00","$13.24","$73.90","$72.92","$13.79","$63.20","$73.90","$47.40","$66.60","$0.00","$69.52","$13.79","$14.48","$65.57","$13.24","$60.36","$13.79","$14.07"
"Wayne Memorial Hospital","HC HISTOPLASMA MYCELIA","86698","$79.00","$13.24","$73.90","$72.92","$13.79","$63.20","$73.90","$47.40","$66.60","$0.00","$69.52","$13.79","$14.48","$65.57","$13.24","$60.36","$13.79","$14.07"
"Wayne Memorial Hospital","HC HISTOPLASMA, ID","86698","$79.00","$13.24","$73.90","$72.92","$13.79","$63.20","$73.90","$47.40","$66.60","$0.00","$69.52","$13.79","$14.48","$65.57","$13.24","$60.36","$13.79","$14.07"
"Wayne Memorial Hospital","HC HIV SCREEN","86701","$86.00","$8.53","$80.44","$79.38","$8.89","$68.80","$80.44","$51.60","$72.50","$0.00","$75.68","$8.89","$0.00","$71.38","$8.53","$65.70","$8.89","$9.07"
"Wayne Memorial Hospital","HC SUPPLEMENTAL HIV 1/2 RAPID TEST","86703","$140.00","$13.16","$130.96","$129.22","$13.71","$112.00","$130.96","$84.00","$118.02","$0.00","$123.20","$13.71","$0.00","$116.20","$13.16","$106.96","$13.71","$13.98"
"Wayne Memorial Hospital","HC HIV ANTIBODY","86703","$140.00","$13.16","$130.96","$129.22","$13.71","$112.00","$130.96","$84.00","$118.02","$0.00","$123.20","$13.71","$0.00","$116.20","$13.16","$106.96","$13.71","$13.98"
"Wayne Memorial Hospital","HC HEPATITIS B CORE ANTIBODY, TOTAL","86704","$59.00","$11.57","$55.19","$54.46","$12.05","$47.20","$55.19","$35.40","$49.74","$0.00","$51.92","$12.05","$0.00","$48.97","$11.57","$45.08","$12.05","$12.29"
"Wayne Memorial Hospital","HC HEPATITIS B CORE ANTIBODY IGM","86705","$150.00","$11.30","$140.31","$138.45","$11.77","$120.00","$140.31","$90.00","$126.45","$0.00","$132.00","$11.77","$0.00","$124.50","$11.30","$114.60","$11.77","$12.01"
"Wayne Memorial Hospital","HC HBGAB","86706","$139.00","$10.31","$130.02","$128.30","$10.74","$111.20","$130.02","$83.40","$117.18","$0.00","$122.32","$10.74","$0.00","$115.37","$10.31","$106.20","$10.74","$10.95"
"Wayne Memorial Hospital","HC HEPATITIS B SURFACE ANTIBODY","86706","$139.00","$10.31","$130.02","$128.30","$10.74","$111.20","$130.02","$83.40","$117.18","$0.00","$122.32","$10.74","$0.00","$115.37","$10.31","$106.20","$10.74","$10.95"
"Wayne Memorial Hospital","HC HEPATITIS BE AB","86707","$114.00","$11.11","$106.64","$105.22","$11.57","$91.20","$106.64","$68.40","$96.10","$0.00","$100.32","$11.57","$0.00","$94.62","$11.11","$87.10","$11.57","$11.80"
"Wayne Memorial Hospital","HC HEPATITIS A ANTIBODY, TOTAL","86708","$131.00","$11.89","$122.54","$120.91","$12.39","$104.80","$122.54","$78.60","$110.43","$0.00","$115.28","$12.39","$0.00","$108.73","$11.89","$100.08","$12.39","$12.64"
"Wayne Memorial Hospital","HC HEPATITIS A ANTIBODY IGM","86709","$155.00","$10.81","$144.99","$143.07","$11.26","$124.00","$144.99","$93.00","$130.67","$0.00","$136.40","$11.26","$11.82","$128.65","$10.81","$118.42","$11.26","$11.49"
"Wayne Memorial Hospital","HC LEGIONELLA AB","86713","$29.00","$22.16","$27.13","$26.77","$0.00","$23.20","$27.13","$17.40","$24.45","$0.00","$25.52","$0.00","$0.00","$24.07","$0.00","$22.16","$0.00","$0.00"
"Wayne Memorial Hospital","HC LEPTOSPIRA ABS","86720","$43.00","$15.55","$40.22","$39.69","$16.20","$34.40","$40.22","$25.80","$36.25","$0.00","$37.84","$16.20","$17.01","$35.69","$15.55","$32.85","$16.20","$16.52"
"Wayne Memorial Hospital","HC MUMPS ANTIBODIES, IGM","86735","$81.00","$12.53","$75.77","$74.76","$13.05","$64.80","$75.77","$48.60","$68.28","$0.00","$71.28","$13.05","$13.70","$67.23","$12.53","$61.88","$13.05","$13.31"
"Wayne Memorial Hospital","HC MUMPS AB","86735","$81.00","$12.53","$75.77","$74.76","$13.05","$64.80","$75.77","$48.60","$68.28","$0.00","$71.28","$13.05","$13.70","$67.23","$12.53","$61.88","$13.05","$13.31"
"Wayne Memorial Hospital","HC MYCOPLASMA PNEUMONIA ANTIBODY","86738","$57.00","$12.71","$53.32","$52.61","$13.24","$45.60","$53.32","$34.20","$48.05","$0.00","$50.16","$13.24","$13.90","$47.31","$12.71","$43.55","$13.24","$13.50"
"Wayne Memorial Hospital","HC MYCOPLASMA PNEUMONIAE IGG","86738","$57.00","$12.71","$53.32","$52.61","$13.24","$45.60","$53.32","$34.20","$48.05","$0.00","$50.16","$13.24","$13.90","$47.31","$12.71","$43.55","$13.24","$13.50"
"Wayne Memorial Hospital","HC MYCOPLASMA PNEUMONIAE IGM","86738","$57.00","$12.71","$53.32","$52.61","$13.24","$45.60","$53.32","$34.20","$48.05","$0.00","$50.16","$13.24","$13.90","$47.31","$12.71","$43.55","$13.24","$13.50"
"Wayne Memorial Hospital","HC PARVOVIRUS","86747","$114.00","$14.43","$106.64","$105.22","$15.03","$91.20","$106.64","$68.40","$96.10","$0.00","$100.32","$15.03","$15.78","$94.62","$14.43","$87.10","$15.03","$15.33"
"Wayne Memorial Hospital","HC E. HISTOLYTICA AB","86753","$23.00","$11.89","$21.51","$21.23","$12.39","$18.40","$21.51","$13.80","$19.39","$0.00","$20.24","$12.39","$13.01","$19.09","$11.89","$17.57","$12.39","$12.64"
"Wayne Memorial Hospital","HC T CRUZI ANTIGEN","86753","$23.00","$11.89","$21.51","$21.23","$12.39","$18.40","$21.51","$13.80","$19.39","$0.00","$20.24","$12.39","$13.01","$19.09","$11.89","$17.57","$12.39","$12.64"
"Wayne Memorial Hospital","HC RMSF, IGG","86757","$169.00","$18.58","$158.08","$155.99","$19.35","$135.20","$158.08","$101.40","$142.47","$0.00","$148.72","$19.35","$0.00","$140.27","$18.58","$129.12","$19.35","$19.74"
"Wayne Memorial Hospital","HC RMSF IFA","86757","$140.00","$18.58","$130.96","$129.22","$19.35","$112.00","$130.96","$84.00","$118.02","$0.00","$123.20","$19.35","$0.00","$116.20","$18.58","$106.96","$19.35","$19.74"
"Wayne Memorial Hospital","HC RUBELLA ANTIBODIES","86762","$103.00","$13.81","$96.35","$95.07","$14.39","$82.40","$96.35","$61.80","$86.83","$0.00","$90.64","$14.39","$0.00","$85.49","$13.81","$78.69","$14.39","$14.68"
"Wayne Memorial Hospital","HC RUBEOLA ANTIBODIES, IGM","86765","$105.00","$12.36","$98.22","$96.92","$12.88","$84.00","$98.22","$63.00","$88.52","$0.00","$92.40","$12.88","$13.52","$87.15","$12.36","$80.22","$12.88","$13.14"
"Wayne Memorial Hospital","HC RUBEOLA IGG AB","86765","$105.00","$12.36","$98.22","$96.92","$12.88","$84.00","$98.22","$63.00","$88.52","$0.00","$92.40","$12.88","$13.52","$87.15","$12.36","$80.22","$12.88","$13.14"
"Wayne Memorial Hospital","HC TOXOPLASMA IGG ANTIBODY","86777","$158.00","$13.81","$147.79","$145.83","$14.39","$126.40","$147.79","$94.80","$133.19","$0.00","$139.04","$14.39","$15.11","$131.14","$13.81","$120.71","$14.39","$14.68"
"Wayne Memorial Hospital","HC TOXOPLASMA IGM ANTIBODY","86778","$139.00","$13.83","$130.02","$128.30","$14.41","$111.20","$130.02","$83.40","$117.18","$0.00","$122.32","$14.41","$0.00","$115.37","$13.83","$106.20","$14.41","$14.70"
"Wayne Memorial Hospital","HC SYPHILIS TP-PA","86780","$187.00","$12.71","$174.92","$172.60","$13.24","$149.60","$174.92","$112.20","$157.64","$0.00","$164.56","$13.24","$0.00","$155.21","$12.71","$142.87","$13.24","$13.50"
"Wayne Memorial Hospital","HC VARICELLA ZOSTER AB IGG","86787","$323.00","$12.36","$302.13","$298.13","$12.88","$258.40","$302.13","$193.80","$272.29","$0.00","$284.24","$12.88","$0.00","$268.09","$12.36","$246.77","$12.88","$13.14"
"Wayne Memorial Hospital","HC RABIES ANTIBODY TEST","86790","$295.00","$12.36","$275.94","$272.29","$12.88","$236.00","$275.94","$177.00","$248.69","$0.00","$259.60","$12.88","$13.52","$244.85","$12.36","$225.38","$12.88","$13.14"
"Wayne Memorial Hospital","HC THYROGLOBULIN AB","86800","$127.00","$15.27","$118.80","$117.22","$15.91","$101.60","$118.80","$76.20","$107.06","$0.00","$111.76","$15.91","$0.00","$105.41","$15.27","$97.03","$15.91","$16.23"
"Wayne Memorial Hospital","HC HCV AB W/REFLEX","86803","$184.00","$13.70","$172.11","$169.83","$14.27","$147.20","$172.11","$110.40","$155.11","$0.00","$161.92","$14.27","$0.00","$152.72","$13.70","$140.58","$14.27","$14.56"
"Wayne Memorial Hospital","HC HEPATITIS C ANTIBODY","86803","$95.00","$13.70","$88.86","$87.69","$46.35","$76.00","$88.86","$57.00","$80.09","$0.00","$83.60","$46.35","$0.00","$78.85","$13.70","$72.58","$46.35","$47.28"
"Wayne Memorial Hospital","HC HEPATITIS C RIBA","86804","$189.00","$144.40","$176.79","$174.45","$0.00","$151.20","$176.79","$113.40","$159.33","$0.00","$166.32","$0.00","$0.00","$156.87","$0.00","$144.40","$0.00","$0.00"
"Wayne Memorial Hospital","HC HLA SINGLE ANTIGEN TYPING","86812","$419.00","$24.78","$391.93","$386.74","$25.81","$335.20","$391.93","$251.40","$353.22","$0.00","$368.72","$25.81","$27.10","$347.77","$24.78","$320.12","$25.81","$26.33"
"Wayne Memorial Hospital","HC HLA FLOW SNGL ANTGN CL 1","86832","$609.00","$310.80","$569.66","$562.11","$323.75","$487.20","$569.66","$365.40","$513.39","$0.00","$535.92","$323.75","$339.94","$505.47","$310.80","$465.28","$323.75","$330.23"
"Wayne Memorial Hospital","HC HLA FLOW SNGL ANTGN CL 2","86833","$422.00","$312.77","$394.74","$389.51","$325.80","$337.60","$394.74","$253.20","$355.75","$0.00","$371.36","$325.80","$342.09","$350.26","$312.77","$322.41","$325.80","$332.32"
"Wayne Memorial Hospital","HC ANTIBODY SCREEN","86850","$124.00","$9.38","$115.99","$114.45","$50.11","$99.20","$115.99","$74.40","$104.53","$0.00","$109.12","$50.11","$0.00","$102.92","$9.38","$94.74","$50.11","$51.11"
"Wayne Memorial Hospital","HC ANTIBODY SCREEN W/COLD ADSORP.","86850","$124.00","$9.38","$115.99","$114.45","$50.11","$99.20","$115.99","$74.40","$104.53","$0.00","$109.12","$50.11","$0.00","$102.92","$9.38","$94.74","$50.11","$51.11"
"Wayne Memorial Hospital","HC ANTIBODY SCREEN W/WARM ADSORP.","86850","$124.00","$9.38","$115.99","$114.45","$50.11","$99.20","$115.99","$74.40","$104.53","$0.00","$109.12","$50.11","$0.00","$102.92","$9.38","$94.74","$50.11","$51.11"
"Wayne Memorial Hospital","HC ANTIBODY SCREEN W/ ELUATE","86850","$124.00","$9.38","$115.99","$114.45","$50.11","$99.20","$115.99","$74.40","$104.53","$0.00","$109.12","$50.11","$0.00","$102.92","$9.38","$94.74","$50.11","$51.11"
"Wayne Memorial Hospital","HC ANTIBODY ELUATE","86860","$139.00","$104.25","$148.10","$128.30","$141.05","$111.20","$130.02","$83.40","$117.18","$0.00","$122.32","$141.05","$148.10","$115.37","$104.25","$106.20","$141.05","$143.87"
"Wayne Memorial Hospital","HC ARC-ABS, EACH MEDIA","86870","$38.00","$28.50","$292.81","$35.07","$287.07","$30.40","$35.55","$22.80","$32.03","$0.00","$33.44","$287.07","$0.00","$31.54","$28.50","$29.03","$287.07","$292.81"
"Wayne Memorial Hospital","HC ARC-AB ID/PANEL","86870","$38.00","$28.50","$292.81","$35.07","$287.07","$30.40","$35.55","$22.80","$32.03","$0.00","$33.44","$287.07","$0.00","$31.54","$28.50","$29.03","$287.07","$292.81"
"Wayne Memorial Hospital","HC ANTIBODY IDENTIFICATION","86870","$198.00","$148.50","$292.81","$182.75","$287.07","$158.40","$185.21","$118.80","$166.91","$0.00","$174.24","$287.07","$0.00","$164.34","$148.50","$151.27","$287.07","$292.81"
"Wayne Memorial Hospital","HC DIRECT COOMBS","86880","$113.00","$5.17","$105.70","$104.30","$33.86","$90.40","$105.70","$67.80","$95.26","$0.00","$99.44","$33.86","$0.00","$93.79","$5.17","$86.33","$33.86","$34.54"
"Wayne Memorial Hospital","HC DIRECT COOMBS IGG","86880","$113.00","$5.17","$105.70","$104.30","$33.86","$90.40","$105.70","$67.80","$95.26","$0.00","$99.44","$33.86","$0.00","$93.79","$5.17","$86.33","$33.86","$34.54"
"Wayne Memorial Hospital","HC DIRECT COOMBS C3","86880","$113.00","$5.17","$105.70","$104.30","$33.86","$90.40","$105.70","$67.80","$95.26","$0.00","$99.44","$33.86","$0.00","$93.79","$5.17","$86.33","$33.86","$34.54"
"Wayne Memorial Hospital","HC RULE OUT CELL","86885","$32.00","$5.49","$148.26","$29.54","$145.35","$25.60","$29.93","$19.20","$26.98","$0.00","$28.16","$145.35","$0.00","$26.56","$5.49","$24.45","$145.35","$148.26"
"Wayne Memorial Hospital","HC ANTIBODY TITER","86886","$43.00","$4.97","$147.00","$39.69","$140.00","$34.40","$40.22","$25.80","$36.25","$0.00","$37.84","$141.05","$147.00","$35.69","$4.97","$32.85","$140.00","$142.80"
"Wayne Memorial Hospital","HC ABO GROUP","86900","$48.00","$2.87","$112.65","$44.30","$110.44","$38.40","$44.90","$28.80","$40.46","$0.00","$42.24","$110.44","$0.00","$39.84","$2.87","$36.67","$110.44","$112.65"
"Wayne Memorial Hospital","HC BLOOD TYPING RH(D)","86901","$37.00","$2.87","$34.61","$34.15","$33.86","$29.60","$34.61","$22.20","$31.19","$0.00","$32.56","$33.86","$0.00","$30.71","$2.87","$28.27","$33.86","$34.54"
"Wayne Memorial Hospital","HC ARC ANTIGEN SCREENING COMPAT BLOOD","86902","$47.00","$6.10","$292.81","$43.38","$287.07","$37.60","$43.96","$28.20","$39.62","$0.00","$41.36","$287.07","$0.00","$39.01","$6.10","$35.91","$287.07","$292.81"
"Wayne Memorial Hospital","HC DONOR ANTIGEN SCREEN","86902","$47.00","$6.10","$292.81","$43.38","$287.07","$37.60","$43.96","$28.20","$39.62","$0.00","$41.36","$287.07","$0.00","$39.01","$6.10","$35.91","$287.07","$292.81"
"Wayne Memorial Hospital","HC DONOR ANTIGEN SCREEN ARC","86902","$47.00","$6.10","$292.81","$43.38","$287.07","$37.60","$43.96","$28.20","$39.62","$0.00","$41.36","$287.07","$0.00","$39.01","$6.10","$35.91","$287.07","$292.81"
"Wayne Memorial Hospital","HC PATIENT RBC ANTIGEN SCREEN","86905","$39.00","$3.68","$292.81","$36.00","$287.07","$31.20","$36.48","$23.40","$32.88","$0.00","$34.32","$287.07","$0.00","$32.37","$3.68","$29.80","$287.07","$292.81"
"Wayne Memorial Hospital","HC CROSSMATCH EACH UNIT IMMEDIATE SPIN","86920","$80.00","$60.00","$145.35","$73.84","$133.10","$64.00","$74.83","$48.00","$67.44","$0.00","$70.40","$133.10","$139.75","$66.40","$60.00","$61.12","$145.35","$135.76"
"Wayne Memorial Hospital","HC ELECTRONIC CROSSMATCH","86923","$26.00","$19.50","$148.26","$24.00","$145.35","$20.80","$24.32","$15.60","$21.92","$0.00","$22.88","$145.35","$0.00","$21.58","$19.50","$19.86","$145.35","$148.26"
"Wayne Memorial Hospital","HC IGG REMOVAL","86971","$336.00","$252.00","$314.29","$310.13","$278.56","$268.80","$314.29","$201.60","$283.25","$0.00","$295.68","$278.56","$292.49","$278.88","$252.00","$256.70","$278.56","$284.13"
"Wayne Memorial Hospital","HC NEUTRALIZATION PROCEDURE","86977","$98.00","$74.87","$91.67","$90.45","$0.00","$78.40","$91.67","$58.80","$82.61","$0.00","$86.24","$0.00","$0.00","$81.34","$0.00","$74.87","$0.00","$0.00"
"Wayne Memorial Hospital","HC COLD ABSORPTION","86978","$380.00","$30.98","$355.45","$350.74","$32.62","$304.00","$355.45","$228.00","$320.34","$0.00","$334.40","$32.62","$34.25","$315.40","$30.98","$290.32","$32.62","$33.27"
"Wayne Memorial Hospital","HC WARM ABSORPTION","86978","$562.00","$30.98","$525.69","$518.73","$32.62","$449.60","$525.69","$337.20","$473.77","$0.00","$494.56","$32.62","$34.25","$466.46","$30.98","$429.37","$32.62","$33.27"
"Wayne Memorial Hospital","HC TRANSFUSION SERVICES REFERENCE","86999","$348.00","$21.47","$321.20","$321.20","$22.60","$278.40","$262.74","$208.80","$293.36","$0.00","$306.24","$22.60","$23.73","$288.84","$21.47","$265.87","$22.60","$23.05"
"Wayne Memorial Hospital","HC CELL SEP PHENOTYPING ID","86999","$348.00","$21.47","$325.52","$321.20","$22.60","$278.40","$325.52","$208.80","$293.36","$0.00","$306.24","$22.60","$23.73","$288.84","$21.47","$265.87","$22.60","$23.05"
"Wayne Memorial Hospital","HC TRANSFUSION MED MISC","86999","$348.00","$21.47","$325.52","$321.20","$22.60","$278.40","$325.52","$208.80","$293.36","$0.00","$306.24","$22.60","$23.73","$288.84","$21.47","$265.87","$22.60","$23.05"
"Wayne Memorial Hospital","HC COLONY ASSAY","86999","$348.00","$21.47","$325.52","$321.20","$22.60","$278.40","$325.52","$208.80","$293.36","$0.00","$306.24","$22.60","$23.73","$288.84","$21.47","$265.87","$22.60","$23.05"
"Wayne Memorial Hospital","HC RSV DIRECT ANTIGEN","87420","$124.00","$13.35","$115.99","$114.45","$13.91","$99.20","$115.99","$74.40","$104.53","$0.00","$109.12","$13.91","$0.00","$102.92","$13.35","$94.74","$13.91","$14.19"
"Wayne Memorial Hospital","HC BLOOD COUNT; SMEAR MICRO EXAM W/ MANUAL DIFF WBC COUNT","85007","$26.00","$3.65","$24.32","$24.00","$3.80","$20.80","$24.32","$15.60","$21.92","$0.00","$22.88","$3.80","$0.00","$21.58","$3.65","$19.86","$3.80","$3.88"
"Wayne Memorial Hospital","HC HEMOGLOBIN","85018","$33.00","$2.28","$30.87","$30.46","$2.37","$26.40","$30.87","$19.80","$27.82","$0.00","$29.04","$2.37","$0.00","$27.39","$2.28","$25.21","$2.37","$2.42"
"Wayne Memorial Hospital","HC CBC W/ DIFFERENTIAL AUTO","85025","$127.00","$7.46","$118.80","$117.22","$7.77","$101.60","$118.80","$76.20","$107.06","$0.00","$111.76","$7.77","$0.00","$105.41","$7.46","$97.03","$7.77","$7.93"
"Wayne Memorial Hospital","HC COMPLETE CBC AUTOMATED W/O DIFF","85027","$33.00","$6.21","$30.87","$30.46","$6.47","$26.40","$30.87","$19.80","$27.82","$0.00","$29.04","$6.47","$0.00","$27.39","$6.21","$25.21","$6.47","$6.60"
"Wayne Memorial Hospital","HC RETICULOCYTE COUNT AUTO","85045","$13.00","$3.83","$12.16","$12.00","$3.99","$10.40","$12.16","$7.80","$10.96","$0.00","$11.44","$3.99","$0.00","$10.79","$3.83","$9.93","$3.99","$4.07"
"Wayne Memorial Hospital","HC EOSINOPHIL COUNT","85048","$3.00","$2.25","$2.81","$2.77","$2.54","$2.40","$2.81","$1.80","$2.53","$0.00","$2.64","$2.54","$2.67","$2.49","$2.25","$2.29","$2.54","$2.59"
"Wayne Memorial Hospital","HC WHITE BLOOD CELL WBC AUTO","85048","$12.00","$2.44","$11.22","$11.08","$2.54","$9.60","$11.22","$7.20","$10.12","$0.00","$10.56","$2.54","$2.67","$9.96","$2.44","$9.17","$2.54","$2.59"
"Wayne Memorial Hospital","HC PLATELET AUTOMATED","85049","$31.00","$4.30","$29.00","$28.61","$4.48","$24.80","$29.00","$18.60","$26.13","$0.00","$27.28","$4.48","$4.70","$25.73","$4.30","$23.68","$4.48","$4.57"
"Wayne Memorial Hospital","HC BN MARROW ASP PREP","85097","$366.00","$274.50","$649.04","$337.82","$636.31","$292.80","$342.36","$219.60","$308.54","$0.00","$322.08","$636.31","$0.00","$303.78","$274.50","$279.62","$636.31","$649.04"
"Wayne Memorial Hospital","HC FACTOR II ASSAY","85210","$65.00","$12.46","$60.80","$60.00","$12.98","$52.00","$60.80","$39.00","$54.80","$0.00","$57.20","$12.98","$13.63","$53.95","$12.46","$49.66","$12.98","$13.24"
"Wayne Memorial Hospital","HC FACTOR V ASSAY","85220","$229.00","$16.94","$214.21","$211.37","$17.65","$183.20","$214.21","$137.40","$193.05","$0.00","$201.52","$17.65","$0.00","$190.07","$16.94","$174.96","$17.65","$18.00"
"Wayne Memorial Hospital","HC FACTOR VII ASSAY","85230","$91.00","$17.18","$85.12","$83.99","$17.90","$72.80","$85.12","$54.60","$76.71","$0.00","$80.08","$17.90","$18.80","$75.53","$17.18","$69.52","$17.90","$18.26"
"Wayne Memorial Hospital","HC FACTOR VIII ACTIVITY","85240","$223.00","$17.18","$208.59","$205.83","$17.90","$178.40","$208.59","$133.80","$187.99","$0.00","$196.24","$17.90","$0.00","$185.09","$17.18","$170.37","$17.90","$18.26"
"Wayne Memorial Hospital","HC VON WILLEBRAND FACTOR ACTIVITY","85245","$145.00","$22.02","$135.63","$133.84","$22.94","$116.00","$135.63","$87.00","$122.24","$0.00","$127.60","$22.94","$0.00","$120.35","$22.02","$110.78","$22.94","$23.40"
"Wayne Memorial Hospital","HC VON WILLEBRAND FACTOR ANTIGEN","85246","$219.00","$22.02","$204.85","$202.14","$22.94","$175.20","$204.85","$131.40","$184.62","$0.00","$192.72","$22.94","$0.00","$181.77","$22.02","$167.32","$22.94","$23.40"
"Wayne Memorial Hospital","HC VWF MULTIMER","85247","$437.00","$22.02","$408.77","$403.35","$22.94","$349.60","$408.77","$262.20","$368.39","$0.00","$384.56","$22.94","$24.09","$362.71","$22.02","$333.87","$22.94","$23.40"
"Wayne Memorial Hospital","HC FACTOR IX ASSAY","85250","$118.00","$18.28","$110.38","$108.91","$19.04","$94.40","$110.38","$70.80","$99.47","$0.00","$103.84","$19.04","$19.99","$97.94","$18.28","$90.15","$19.04","$19.42"
"Wayne Memorial Hospital","HC FACTOR X ASSAY","85260","$91.00","$17.18","$85.12","$83.99","$17.90","$72.80","$85.12","$54.60","$76.71","$0.00","$80.08","$17.90","$18.80","$75.53","$17.18","$69.52","$17.90","$18.26"
"Wayne Memorial Hospital","HC FACTOR XI ASSAY","85270","$91.00","$17.18","$85.12","$83.99","$17.90","$72.80","$85.12","$54.60","$76.71","$0.00","$80.08","$17.90","$18.80","$75.53","$17.18","$69.52","$17.90","$18.26"
"Wayne Memorial Hospital","HC FACTOR XII ASSAY","85280","$102.00","$18.58","$95.41","$94.15","$19.35","$81.60","$95.41","$61.20","$85.99","$0.00","$89.76","$19.35","$20.32","$84.66","$18.58","$77.93","$19.35","$19.74"
"Wayne Memorial Hospital","HC FACTOR XIII ASSAY","85291","$45.00","$8.75","$42.09","$41.54","$9.11","$36.00","$42.09","$27.00","$37.94","$0.00","$39.60","$9.11","$9.57","$37.35","$8.75","$34.38","$9.11","$9.29"
"Wayne Memorial Hospital","HC INHIBITOR SCREEN","85300","$284.00","$11.38","$265.65","$262.13","$11.85","$227.20","$265.65","$170.40","$239.41","$0.00","$249.92","$11.85","$12.44","$235.72","$11.38","$216.98","$11.85","$12.09"
